dashboard_id,medewerker_id,snapshot_datum,activiteiten_vandaag,actieve_minuten_vandaag,calorieen_vandaag,gem_hartslag,reeks_weken,totaal_punten,rang_in_org,doel_voortgang_pct
7243,339,2026-03-07,1,57.7,812,133.0,3,1550,3,27.5
7244,394,2026-03-07,2,150.7,1602,129.0,2,1450,4,101.5
7245,479,2026-03-07,1,63.1,888,131.0,1,1600,215,42.1
7246,494,2026-03-07,1,62.9,885,136.0,4,400,111,48.7
7247,233,2026-03-07,1,52.4,737,141.0,1,1450,207,21.8
7248,372,2026-03-07,1,57.6,811,149.0,1,450,1,57.5
7249,444,2026-03-07,1,69.4,977,127.0,6,1000,17,
7250,365,2026-03-07,2,112.2,1043,114.0,1,1400,3,150
7251,328,2026-03-07,1,50.1,705,128.0,9,250,14,131.3
7252,513,2026-03-07,1,55.6,783,141.0,2,400,6,46.3
7253,390,2026-03-03,1,71.4,535,,3,2450,359,150
7254,528,2026-03-06,1,35.6,412,109.0,1,2050,9,11.9
7255,561,2026-03-06,1,36.9,428,131.0,1,1550,121,12.3
7256,515,2026-03-06,2,115.5,1036,127.0,4,400,7,
7257,406,2026-03-06,1,34.6,401,117.0,3,750,5,80.6
7258,542,2026-03-06,1,29.2,338,116.0,2,900,8,32.4
7259,572,2026-03-06,1,21.6,250,107.0,1,1000,121,35.0
7260,325,2026-03-06,1,28.7,332,114.0,11,650,5,123.3
7261,323,2026-03-02,1,70.6,529,113.0,9,1000,16,92.1
7262,308,2026-03-02,1,80.3,602,118.0,1,1050,9,150
7263,249,2026-03-02,1,77.1,578,,3,1000,12,51.7
7264,405,2026-03-02,1,73.8,553,144.0,5,250,258,82.0
7265,459,2026-03-02,1,73.0,547,110.0,3,200,89,87.7
7266,247,2026-03-02,1,66.8,501,116.0,9,250,14,31.8
7267,406,2026-03-02,2,134.7,927,110.0,3,750,5,80.6
7268,581,2026-03-02,1,77.0,577,119.0,1,1300,8,108.2
7269,337,2026-03-02,1,72.0,540,122.0,6,950,1,150
7270,348,2026-03-02,1,69.3,519,116.0,1,800,17,57.8
7271,279,2026-03-02,1,78.7,590,136.0,1,800,7,89.3
7272,329,2026-03-02,1,71.1,533,,2,350,18,
7273,450,2026-03-02,1,75.3,564,136.0,9,150,1,50.2
7274,295,2026-03-06,1,97.8,815,104.0,6,1300,2,81.2
7275,467,2026-03-06,1,86.4,720,110.0,2,2050,11,97.7
7276,237,2026-03-06,1,86.3,719,135.0,3,1500,3,47.9
7277,396,2026-03-06,1,83.8,698,,2,800,3,39.9
7278,280,2026-03-06,1,90.0,750,108.0,7,1300,2,150
7279,380,2026-03-06,1,88.8,740,113.0,3,1750,19,117.3
7280,289,2026-03-06,1,89.5,745,135.0,1,1750,357,47.2
7281,530,2026-03-06,1,84.6,705,112.0,3,500,13,56.4
7282,481,2026-03-06,1,81.6,679,116.0,1,1500,4,150
7283,271,2026-03-06,1,85.6,713,134.0,14,550,11,150
7284,430,2026-03-06,1,86.0,716,112.0,1,1250,10,150
7285,597,2026-03-07,1,33.1,364,136.0,3,50,5,78.8
7286,285,2026-03-07,1,42.0,462,128.0,1,950,127,17.5
7287,289,2026-03-07,1,52.1,573,138.0,1,1750,361,47.2
7288,231,2026-03-07,1,48.0,528,134.0,3,1750,5,55.4
7289,413,2026-03-07,1,47.4,521,121.0,3,2150,6,67.2
7290,225,2026-03-07,1,48.5,533,144.0,2,250,104,23.1
7291,491,2026-03-07,1,44.0,484,125.0,5,200,16,150
7292,550,2026-03-07,1,42.2,464,134.0,1,100,10,85.8
7293,337,2026-03-07,2,163.2,1448,123.0,6,950,1,150
7294,317,2026-03-07,1,47.9,526,120.0,1,250,186,26.6
7295,593,2026-03-07,1,44.5,489,107.0,2,1550,280,18.5
7296,309,2026-03-07,1,48.3,531,148.0,2,800,11,
7297,257,2026-03-07,1,40.2,442,133.0,2,200,229,13.4
7298,503,2026-03-07,1,43.4,477,124.0,6,1750,7,70.6
7299,260,2026-03-03,1,63.5,550,124.0,2,1200,10,73.8
7300,386,2026-03-03,1,56.0,485,128.0,1,950,19,64.8
7301,490,2026-03-03,1,57.3,496,119.0,1,2250,162,23.9
7302,520,2026-03-03,2,175.0,1477,121.5,2,1500,20,150
7303,391,2026-03-03,2,97.2,596,101.0,3,1250,10,97.2
7304,385,2026-03-03,1,61.9,536,143.0,3,550,20,150
7305,267,2026-03-03,1,53.6,464,121.0,4,1100,10,93.7
7306,372,2026-03-03,2,114.8,603,128.0,1,450,1,57.5
7307,393,2026-03-03,1,54.6,473,141.0,2,1250,9,105.6
7308,266,2026-03-03,1,53.8,466,134.0,2,1750,297,111.7
7309,381,2026-03-03,1,63.1,546,,1,450,24,134.9
7310,442,2026-03-03,1,61.2,530,,8,350,11,34.0
7311,491,2026-03-03,2,176.1,1488,133.0,5,200,16,150
7312,562,2026-03-03,1,55.5,481,118.0,2,800,13,23.1
7313,554,2026-03-03,1,59.3,513,135.0,2,650,363,39.5
7314,350,2026-03-03,1,58.4,506,131.0,1,400,8,27.8
7315,583,2026-03-07,1,122.3,1019,123.0,1,1250,64,51.0
7316,403,2026-03-07,1,120.5,1004,137.0,3,1750,3,66.9
7317,566,2026-03-07,1,114.5,954,112.0,2,200,11,38.2
7318,267,2026-03-07,1,115.1,959,116.0,4,1100,10,93.7
7319,270,2026-03-07,1,131.9,1099,107.0,3,1700,29,72.8
7320,325,2026-03-07,1,108.4,903,127.0,11,650,5,123.3
7321,559,2026-03-07,1,111.7,930,122.0,5,450,9,53.2
7322,365,2026-03-02,1,63.1,397,107.0,1,1400,3,150
7323,467,2026-03-02,1,60.1,378,106.0,2,2050,11,97.7
7324,364,2026-03-02,1,60.2,379,129.0,4,950,1,41.4
7325,434,2026-03-02,1,62.9,396,112.0,2,1150,324,41.8
7326,284,2026-03-02,1,64.1,403,106.0,11,1550,5,48.6
7327,338,2026-03-02,1,67.2,423,117.0,1,500,15,41.9
7328,275,2026-03-08,1,55.9,419,125.0,5,550,224,44.7
7329,279,2026-03-08,1,55.3,414,131.0,1,800,7,89.3
7330,357,2026-03-08,1,56.1,420,121.0,1,200,12,150
7331,329,2026-03-08,1,59.3,444,120.0,2,350,18,
7332,579,2026-03-08,1,62.1,465,134.0,1,1450,154,150
7333,488,2026-03-08,1,62.4,468,129.0,7,650,5,62.1
7334,251,2026-03-08,1,59.7,447,134.0,2,250,4,39.8
7335,308,2026-03-08,1,63.8,478,114.0,1,1050,9,150
7336,581,2026-03-08,1,59.0,442,110.0,1,1300,8,108.2
7337,361,2026-03-08,1,56.2,421,131.0,1,1050,19,37.5
7338,459,2026-03-08,1,66.1,495,116.0,3,200,123,87.7
7339,430,2026-03-07,1,59.9,519,110.0,1,1250,10,150
7340,359,2026-03-07,1,48.8,422,114.0,1,200,278,32.5
7341,470,2026-03-07,1,50.8,440,130.0,1,1500,51,
7342,381,2026-03-07,1,63.5,550,143.0,1,450,113,134.9
7343,386,2026-03-07,1,60.7,526,,1,950,19,64.8
7344,266,2026-03-07,1,61.1,529,119.0,2,1750,202,111.7
7345,241,2026-03-07,2,119.4,992,126.0,2,1750,2,66.3
7346,522,2026-03-07,1,57.5,498,119.0,5,950,306,24.0
7347,582,2026-03-07,1,67.3,583,114.0,5,1350,128,37.4
7348,581,2026-03-05,1,90.5,181,106.0,1,1300,8,108.2
7349,395,2026-03-05,1,85.0,170,118.0,3,300,51,63.3
7350,312,2026-03-05,1,86.8,173,136.0,1,2400,10,37.2
7351,222,2026-03-05,1,91.4,182,110.0,3,550,17,150
7352,523,2026-03-05,1,99.1,198,118.0,3,1550,9,41.3
7353,272,2026-03-05,1,91.8,183,114.0,4,850,204,76.5
7354,242,2026-03-05,1,91.8,183,119.0,1,850,136,150
7355,293,2026-03-05,1,77.3,154,99.0,8,1000,18,25.8
7356,435,2026-03-05,1,88.6,177,111.0,2,850,15,150
7357,221,2026-03-05,3,195.8,1092,124.0,1,200,6,150
7358,426,2026-03-05,1,93.7,187,110.0,3,1100,26,104.1
7359,333,2026-03-05,1,91.3,182,125.0,3,1000,16,111.9
7360,380,2026-03-05,1,87.2,174,,3,1750,19,117.3
7361,266,2026-03-05,1,86.2,172,115.0,2,1750,92,111.7
7362,584,2026-03-05,1,95.7,191,122.0,3,200,20,63.8
7363,383,2026-03-05,1,93.1,186,115.0,3,1950,18,144.1
7364,229,2026-03-07,1,26.5,66,120.0,1,350,14,107.1
7365,274,2026-03-07,1,31.7,79,109.0,1,450,101,120.9
7366,238,2026-03-07,1,32.5,81,111.0,9,50,11,13.5
7367,280,2026-03-07,2,110.5,775,103.0,7,1300,2,150
7368,432,2026-03-07,1,28.4,71,,1,1750,168,9.5
7369,581,2026-03-07,1,33.3,83,107.0,1,1300,8,108.2
7370,232,2026-03-07,1,34.0,84,117.0,2,2200,69,11.3
7371,261,2026-03-07,1,88.5,737,125.0,7,200,9,42.1
7372,443,2026-03-07,1,81.2,676,116.0,7,50,19,104.0
7373,370,2026-03-07,1,94.4,786,123.0,2,1950,13,85.9
7374,506,2026-03-04,1,78.8,656,119.0,4,1000,11,80.0
7375,221,2026-03-04,1,92.5,770,116.0,1,200,6,150
7376,427,2026-03-04,1,105.5,879,134.0,2,450,4,150
7377,394,2026-03-04,2,153.9,1630,130.0,2,1450,4,101.5
7378,511,2026-03-04,2,135.3,1111,124.0,3,2150,6,150
7379,229,2026-03-04,1,93.6,779,122.0,1,350,14,107.1
7380,269,2026-03-04,2,161.3,1723,115.0,1,200,17,53.8
7381,365,2026-03-04,2,148.7,1605,112.5,1,1400,3,150
7382,337,2026-03-05,1,79.8,598,128.0,6,950,1,150
7383,271,2026-03-05,1,72.8,546,125.0,14,550,11,150
7384,275,2026-03-05,1,78.3,587,126.0,5,550,74,44.7
7385,428,2026-03-05,1,78.4,588,128.0,1,550,20,87.1
7386,300,2026-03-05,1,74.9,561,133.0,3,1000,15,64.0
7387,231,2026-03-05,1,68.3,512,136.0,3,1750,5,55.4
7388,579,2026-03-05,1,79.4,595,136.0,1,1450,98,150
7389,441,2026-03-05,1,78.0,585,116.0,3,1200,228,43.3
7390,357,2026-03-05,1,69.0,517,118.0,1,200,12,150
7391,252,2026-03-05,1,70.9,531,130.0,8,500,204,47.3
7392,577,2026-03-05,1,68.4,513,135.0,3,550,143,144.0
7393,249,2026-03-05,1,78.1,585,,3,1000,12,51.7
7394,585,2026-03-03,2,86.0,172,105.0,4,550,9,47.8
7395,222,2026-03-03,1,45.3,113,113.0,3,550,17,150
7396,533,2026-03-03,1,49.4,123,117.0,1,1250,14,16.5
7397,567,2026-03-03,1,35.9,89,108.0,1,1050,204,103.2
7398,401,2026-03-03,1,43.7,109,119.0,3,100,1,18.2
7399,353,2026-03-03,1,45.9,114,120.0,2,600,281,72.0
7400,452,2026-03-03,1,40.7,101,106.0,1,1750,235,13.6
7401,431,2026-03-03,1,60.0,120,123.0,4,200,379,66.7
7402,383,2026-03-03,1,66.3,132,115.0,3,1950,18,144.1
7403,346,2026-03-03,2,173.4,1070,105.0,3,1150,7,88.9
7404,260,2026-03-04,1,47.2,377,117.0,2,1200,10,73.8
7405,297,2026-03-04,1,40.5,324,132.0,2,400,78,33.8
7406,305,2026-03-04,1,42.7,341,126.0,2,1150,17,66.5
7407,295,2026-03-04,1,48.3,386,111.0,6,1300,2,81.2
7408,274,2026-03-04,1,43.0,344,,1,450,313,120.9
7409,572,2026-03-07,1,62.5,500,120.0,1,1000,63,35.0
7410,595,2026-03-07,1,52.6,420,137.0,3,1850,10,17.5
7411,226,2026-03-07,1,57.5,460,140.0,2,1000,12,38.3
7412,483,2026-03-07,1,53.1,424,140.0,3,200,303,115.1
7413,311,2026-03-07,1,56.1,448,124.0,6,1850,21,72.1
7414,543,2026-03-07,1,62.6,500,103.0,3,550,15,93.0
7415,492,2026-03-07,1,62.6,500,129.0,1,650,277,90.1
7416,292,2026-03-07,1,55.0,440,112.0,5,2200,56,61.1
7417,402,2026-03-07,1,58.0,464,139.0,3,800,11,73.5
7418,343,2026-03-07,1,57.8,462,126.0,2,1200,167,100.8
7419,508,2026-03-07,1,60.0,480,122.0,1,650,1,76.1
7420,300,2026-03-07,1,59.5,476,131.0,3,1000,15,64.0
7421,305,2026-03-07,1,57.1,456,136.0,2,1150,17,66.5
7422,402,2026-03-05,1,52.2,417,126.0,3,800,11,73.5
7423,316,2026-03-05,1,47.2,377,130.0,3,800,6,22.5
7424,444,2026-03-05,1,37.4,299,125.0,6,1000,17,
7425,433,2026-03-05,1,50.1,400,131.0,2,1850,198,41.8
7426,543,2026-03-05,1,49.0,392,104.0,3,550,15,93.0
7427,296,2026-03-04,1,59.7,840,113.0,1,1050,13,19.9
7428,555,2026-03-04,2,108.4,1525,118.5,1,1700,120,120.4
7429,230,2026-03-04,3,264.4,2518,131.7,2,1750,12,150
7430,270,2026-03-03,1,42.8,57,102.0,3,1700,203,72.8
7431,492,2026-03-03,1,45.5,60,110.0,1,650,23,90.1
7432,413,2026-03-03,1,36.8,49,,3,2150,6,67.2
7433,330,2026-03-03,1,45.4,60,,1,750,8,50.4
7434,304,2026-03-03,1,51.9,69,111.0,3,950,16,24.7
7435,577,2026-03-03,1,46.0,61,112.0,3,550,245,144.0
7436,474,2026-03-03,1,51.3,68,117.0,1,1250,155,134.4
7437,501,2026-03-03,1,43.1,57,104.0,1,900,17,23.9
7438,493,2026-03-03,1,43.1,57,107.0,2,800,14,81.1
7439,429,2026-03-03,2,102.6,485,110.0,5,200,7,114.0
7440,337,2026-03-03,1,45.3,60,111.0,6,950,1,150
7441,404,2026-03-03,1,40.8,54,114.0,6,200,3,108.6
7442,422,2026-03-03,1,43.7,58,111.0,1,450,18,86.3
7443,370,2026-03-03,2,163.3,1081,114.0,2,1950,13,85.9
7444,364,2026-03-03,1,39.1,52,121.0,4,950,1,41.4
7445,345,2026-03-07,1,62.8,318,121.0,1,100,13,20.9
7446,577,2026-03-07,1,58.4,295,129.0,3,550,187,144.0
7447,308,2026-03-07,1,64.0,324,116.0,1,1050,9,150
7448,484,2026-03-07,1,64.2,325,128.0,2,1850,4,21.4
7449,306,2026-03-07,1,62.3,315,98.0,1,1000,17,137.6
7450,435,2026-03-07,1,52.9,268,113.0,2,850,15,150
7451,397,2026-03-07,1,47.9,242,120.0,1,1000,19,67.3
7452,416,2026-03-04,1,124.0,1033,120.0,2,1250,318,68.9
7453,458,2026-03-04,1,116.6,971,133.0,5,1950,10,77.7
7454,328,2026-03-04,2,186.2,1908,130.5,9,250,14,131.3
7455,474,2026-03-04,1,110.0,916,145.0,1,1250,109,134.4
7456,477,2026-03-04,1,117.7,980,129.0,1,500,11,78.6
7457,554,2026-03-06,1,35.5,35,132.0,2,650,56,39.5
7458,308,2026-03-06,1,26.8,26,101.0,1,1050,9,150
7459,413,2026-03-06,1,36.8,36,106.0,3,2150,6,67.2
7460,355,2026-03-06,1,32.5,32,101.0,12,850,4,13.5
7461,592,2026-03-06,2,68.7,68,101.0,2,50,5,
7462,274,2026-03-06,1,34.1,34,117.0,1,450,159,120.9
7463,455,2026-03-06,1,31.1,31,117.0,1,1000,82,96.4
7464,481,2026-03-03,1,45.1,360,,1,1500,4,150
7465,471,2026-03-03,1,48.8,390,125.0,1,1150,67,27.1
7466,516,2026-03-03,1,51.6,412,107.0,1,800,4,57.3
7467,435,2026-03-06,1,97.1,890,120.0,2,850,15,150
7468,303,2026-03-06,1,101.7,932,111.0,6,200,77,56.5
7469,588,2026-03-06,1,108.1,990,131.0,2,250,1,51.5
7470,443,2026-03-06,1,105.1,963,108.0,7,50,19,104.0
7471,575,2026-03-06,1,100.6,922,143.0,4,950,18,55.9
7472,427,2026-03-06,1,100.1,917,,2,450,4,150
7473,353,2026-03-06,1,105.4,966,139.0,2,600,313,72.0
7474,381,2026-03-08,1,75.7,138,127.0,1,450,85,134.9
7475,568,2026-03-08,1,73.1,134,117.0,1,900,5,
7476,311,2026-03-08,1,73.6,134,112.0,6,1850,87,72.1
7477,393,2026-03-08,1,72.1,132,128.0,2,1250,9,105.6
7478,397,2026-03-08,1,73.2,134,120.0,1,1000,19,67.3
7479,280,2026-03-08,1,75.8,138,95.0,7,1300,2,150
7480,404,2026-03-08,1,89.5,164,108.0,6,200,3,108.6
7481,229,2026-03-08,1,72.6,133,116.0,1,350,14,107.1
7482,481,2026-03-08,1,72.9,133,,1,1500,4,150
7483,400,2026-03-08,1,65.0,119,102.0,2,300,6,74.9
7484,567,2026-03-08,1,79.3,145,100.0,1,1050,345,103.2
7485,436,2026-03-08,1,87.0,159,116.0,5,1050,18,
7486,332,2026-03-08,1,75.7,138,98.0,5,1550,379,148.8
7487,525,2026-03-08,1,79.7,146,116.0,1,750,19,117.2
7488,222,2026-03-08,1,79.6,145,113.0,3,550,17,150
7489,506,2026-03-05,1,65.2,756,120.0,4,1000,11,80.0
7490,338,2026-03-05,1,58.5,678,127.0,1,500,15,41.9
7491,323,2026-03-05,1,63.1,731,125.0,9,1000,16,92.1
7492,525,2026-03-05,1,61.0,707,142.0,1,750,19,117.2
7493,385,2026-03-05,1,55.5,643,151.0,3,550,20,150
7494,332,2026-03-05,1,58.2,675,112.0,5,1550,184,148.8
7495,455,2026-03-05,1,55.7,646,128.0,1,1000,347,96.4
7496,411,2026-03-05,1,59.2,795,112.0,1,1450,271,65.8
7497,335,2026-03-05,1,60.5,812,138.0,1,1150,12,25.2
7498,346,2026-03-05,1,57.6,773,108.0,3,1150,7,88.9
7499,343,2026-03-05,1,63.2,848,147.0,2,1200,190,100.8
7500,351,2026-03-03,1,124.0,1033,129.0,1,450,7,137.8
7501,271,2026-03-03,1,119.6,996,121.0,14,550,11,150
7502,578,2026-03-03,1,122.6,1021,131.0,2,450,68,40.9
7503,544,2026-03-04,2,153.8,1650,134.0,2,1650,90,102.5
7504,357,2026-03-04,1,58.0,816,124.0,1,200,12,150
7505,567,2026-03-04,1,70.6,994,,1,1050,24,103.2
7506,325,2026-03-04,2,158.9,1723,112.0,11,650,5,123.3
7507,246,2026-03-04,1,55.1,775,,2,250,345,23.0
7508,383,2026-03-04,1,56.8,799,,3,1950,18,144.1
7509,434,2026-03-04,1,62.6,881,124.0,2,1150,49,41.8
7510,306,2026-03-04,1,64.8,912,118.0,1,1000,17,137.6
7511,323,2026-03-04,1,59.7,840,122.0,9,1000,16,92.1
7512,444,2026-03-04,1,56.7,798,131.0,6,1000,17,
7513,379,2026-03-04,1,61.0,859,,2,2250,8,29.0
7514,298,2026-03-04,1,63.0,887,142.0,1,600,301,35.0
7515,347,2026-03-04,1,60.3,849,137.0,3,1100,14,33.5
7516,368,2026-03-04,1,56.1,790,140.0,7,2200,11,23.4
7517,526,2026-03-04,1,58.0,816,147.0,3,1500,16,19.3
7518,499,2026-03-03,1,32.7,32,126.0,2,1350,10,21.8
7519,535,2026-03-03,1,34.7,34,102.0,5,250,97,38.6
7520,463,2026-03-03,1,32.2,32,95.0,1,1550,126,26.8
7521,443,2026-03-03,1,32.2,32,92.0,7,50,19,104.0
7522,318,2026-03-03,1,26.7,26,116.0,9,1400,3,12.7
7523,498,2026-03-06,1,27.4,27,101.0,5,900,255,30.4
7524,346,2026-03-06,1,35.6,35,,3,1150,7,88.9
7525,493,2026-03-06,1,32.6,32,,2,800,14,81.1
7526,503,2026-03-06,1,41.3,41,103.0,6,1750,7,70.6
7527,495,2026-03-06,1,36.1,36,113.0,5,500,12,20.1
7528,391,2026-03-06,1,21.9,21,100.0,3,1250,10,97.2
7529,488,2026-03-06,1,30.8,30,,7,650,5,62.1
7530,508,2026-03-06,1,31.3,31,96.0,1,650,1,76.1
7531,390,2026-03-06,1,32.6,32,99.0,3,2450,373,150
7532,312,2026-03-06,1,24.8,24,124.0,1,2400,10,37.2
7533,505,2026-03-03,1,91.3,182,112.0,4,1300,290,60.9
7534,550,2026-03-03,1,86.5,173,121.0,1,100,10,85.8
7535,235,2026-03-03,1,89.6,179,110.0,2,500,273,42.7
7536,500,2026-03-03,1,87.7,175,96.0,1,950,19,
7537,407,2026-03-03,1,45.4,272,142.0,2,400,12,
7538,284,2026-03-03,1,38.0,228,,11,1550,5,48.6
7539,400,2026-03-03,1,47.3,283,111.0,2,300,6,74.9
7540,306,2026-03-03,1,38.0,228,,1,1000,17,137.6
7541,422,2026-03-04,1,85.8,715,137.0,1,450,18,86.3
7542,483,2026-03-04,1,85.0,708,138.0,3,200,163,115.1
7543,391,2026-03-04,1,85.0,708,115.0,3,1250,10,97.2
7544,390,2026-03-04,1,92.4,770,116.0,3,2450,285,150
7545,493,2026-03-04,1,94.6,788,124.0,2,800,14,81.1
7546,320,2026-03-04,1,89.2,743,140.0,4,550,333,42.5
7547,541,2026-03-04,1,84.7,705,125.0,1,1450,228,40.3
7548,333,2026-03-04,1,76.6,638,131.0,3,1000,16,111.9
7549,417,2026-03-04,1,93.9,782,116.0,1,900,13,78.3
7550,385,2026-03-04,1,94.4,786,,3,550,20,150
7551,477,2026-03-02,1,70.9,590,,1,500,11,78.6
7552,387,2026-03-02,1,73.3,610,125.0,4,1000,4,34.9
7553,362,2026-03-02,1,74.4,620,134.0,1,400,6,41.3
7554,242,2026-03-02,1,80.5,670,144.0,1,850,272,150
7555,280,2026-03-02,1,75.5,629,108.0,7,1300,2,150
7556,309,2026-03-05,1,45.3,498,139.0,2,800,11,
7557,597,2026-03-05,1,37.8,415,134.0,3,50,5,78.8
7558,288,2026-03-05,1,40.5,445,127.0,1,800,77,13.5
7559,494,2026-03-05,1,39.3,432,130.0,4,400,198,48.7
7560,459,2026-03-05,1,45.1,496,117.0,3,200,218,87.7
7561,363,2026-03-05,1,50.6,556,,2,2100,4,42.2
7562,278,2026-03-11,1,67.2,168,95.0,1,1500,5,
7563,387,2026-03-11,1,67.5,168,131.0,5,1000,4,32.1
7564,490,2026-03-11,1,64.4,161,115.0,2,2250,168,70.4
7565,492,2026-03-11,1,60.9,152,115.0,2,650,190,112.3
7566,318,2026-03-11,2,117.8,862,123.0,10,1400,3,64.7
7567,238,2026-03-10,1,27.6,69,111.0,10,50,11,67.2
7568,490,2026-03-10,1,30.7,76,114.0,2,2250,279,70.4
7569,282,2026-03-10,1,30.2,75,118.0,1,1200,288,66.2
7570,307,2026-03-10,1,39.3,98,112.0,1,750,378,79.7
7571,567,2026-03-10,1,35.4,88,111.0,2,1050,4,130.2
7572,278,2026-03-10,1,32.3,80,99.0,1,1500,5,
7573,346,2026-03-10,2,98.1,203,105.5,4,1150,16,59.5
7574,573,2026-03-15,2,101.7,1365,142.5,1,600,7,74.0
7575,376,2026-03-15,1,41.9,562,121.0,1,1000,165,84.8
7576,423,2026-03-15,2,105.8,1420,118.0,1,1050,196,
7577,539,2026-03-15,1,48.7,654,124.0,1,1750,373,23.2
7578,561,2026-03-15,1,44.1,592,129.0,2,1550,137,14.7
7579,236,2026-03-15,1,43.0,577,120.0,1,1050,2,90.3
7580,593,2026-03-15,2,95.0,1275,122.0,3,1550,8,84.8
7581,557,2026-03-15,3,166.4,1828,148.3,1,400,6,75.8
7582,228,2026-03-15,1,37.1,498,119.0,1,550,315,15.5
7583,380,2026-03-15,1,38.4,515,131.0,4,1750,19,60.7
7584,226,2026-03-15,3,174.7,1825,144.7,3,1000,18,116.5
7585,295,2026-03-15,1,42.1,565,114.0,7,1300,1,150
7586,419,2026-03-12,1,62.4,430,114.0,1,750,2,41.6
7587,292,2026-03-12,1,57.1,393,122.0,6,2200,205,63.4
7588,537,2026-03-12,1,62.3,429,128.0,1,1050,316,59.4
7589,262,2026-03-12,1,58.7,405,123.0,1,500,296,68.3
7590,495,2026-03-12,1,65.2,449,141.0,6,500,12,36.2
7591,316,2026-03-12,1,61.5,424,130.0,4,800,6,56.3
7592,234,2026-03-12,1,67.1,462,122.0,1,1500,47,
7593,304,2026-03-11,2,78.1,668,124.5,4,950,16,37.2
7594,541,2026-03-11,1,15.4,15,120.0,2,1450,7,106.3
7595,554,2026-03-11,1,15.0,15,,3,650,88,6.2
7596,467,2026-03-11,1,18.3,18,100.0,3,2050,11,23.6
7597,472,2026-03-11,1,15.0,15,109.0,1,250,57,
7598,444,2026-03-13,1,62.5,156,116.0,7,1000,17,
7599,425,2026-03-13,1,54.3,135,120.0,1,1700,10,65.3
7600,238,2026-03-13,1,61.0,152,118.0,10,50,11,67.2
7601,353,2026-03-13,1,66.0,165,123.0,3,600,333,31.4
7602,508,2026-03-13,2,148.8,962,108.5,2,650,1,124.0
7603,567,2026-03-13,1,59.4,148,115.0,2,1050,4,130.2
7604,361,2026-03-13,2,153.4,835,130.0,2,1050,10,150
7605,383,2026-03-13,1,54.2,135,128.0,4,1950,3,150
7606,568,2026-03-13,1,67.7,169,115.0,2,900,5,
7607,332,2026-03-13,1,56.3,140,95.0,6,1550,335,137.2
7608,436,2026-03-10,1,60.5,110,119.0,6,1050,18,
7609,595,2026-03-10,1,62.5,114,,4,1850,10,43.9
7610,471,2026-03-10,1,54.5,99,123.0,2,1150,236,65.1
7611,404,2026-03-10,1,55.0,100,110.0,7,200,3,116.2
7612,394,2026-03-10,1,53.6,98,105.0,3,1450,4,17.9
7613,392,2026-03-10,1,68.7,125,,1,1050,9,45.8
7614,559,2026-03-10,3,211.3,412,106.0,6,450,13,100.6
7615,573,2026-03-10,1,53.6,98,131.0,1,600,7,74.0
7616,245,2026-03-10,1,61.7,113,129.0,1,1000,92,
7617,528,2026-03-10,1,61.7,113,104.0,2,2050,9,20.6
7618,257,2026-03-10,1,56.0,102,125.0,3,200,168,40.1
7619,558,2026-03-10,1,58.6,107,128.0,1,200,10,24.4
7620,221,2026-03-10,1,60.1,110,107.0,2,200,6,66.8
7621,311,2026-03-10,1,70.5,129,103.0,7,1850,20,92.5
7622,277,2026-03-14,1,39.4,39,104.0,1,2350,306,22.7
7623,269,2026-03-14,1,30.0,30,97.0,2,200,17,10.0
7624,474,2026-03-14,1,24.0,24,114.0,2,1250,340,39.9
7625,355,2026-03-14,1,35.7,35,115.0,13,850,4,14.9
7626,424,2026-03-09,1,55.4,382,137.0,1,600,19,129.8
7627,457,2026-03-09,1,62.2,429,106.0,1,850,10,65.6
7628,262,2026-03-09,1,64.2,442,124.0,1,500,241,68.3
7629,255,2026-03-09,1,60.5,417,106.0,1,550,6,79.1
7630,379,2026-03-09,1,57.5,396,118.0,3,2250,8,27.4
7631,537,2026-03-09,1,62.5,431,121.0,1,1050,280,59.4
7632,449,2026-03-09,1,67.0,462,115.0,1,250,17,37.2
7633,393,2026-03-09,1,52.7,611,141.0,3,1250,9,43.9
7634,395,2026-03-09,1,65.3,757,,4,300,121,65.7
7635,551,2026-03-09,1,63.2,733,134.0,1,50,209,150
7636,311,2026-03-09,1,56.3,653,132.0,7,1850,20,92.5
7637,347,2026-03-09,1,51.9,602,145.0,4,1100,17,99.5
7638,572,2026-03-09,1,68.5,794,124.0,2,1000,262,28.5
7639,343,2026-03-09,1,72.3,838,137.0,3,1200,139,113.6
7640,266,2026-03-09,1,62.4,723,137.0,3,1750,73,62.7
7641,282,2026-03-09,1,63.7,738,130.0,1,1200,351,66.2
7642,279,2026-03-09,1,67.6,784,,2,800,7,74.4
7643,365,2026-03-09,1,69.8,809,113.0,2,1400,11,122.8
7644,376,2026-03-10,2,85.3,739,112.0,1,1000,79,84.8
7645,374,2026-03-10,1,63.5,400,116.0,1,1100,13,86.2
7646,236,2026-03-10,1,65.4,412,110.0,1,1050,2,90.3
7647,352,2026-03-10,1,55.3,348,131.0,1,800,327,46.1
7648,542,2026-03-10,1,59.6,375,109.0,3,900,8,66.2
7649,507,2026-03-10,2,118.7,1004,117.0,1,1300,63,79.1
7650,555,2026-03-15,2,139.0,1446,122.0,2,1700,2,150
7651,493,2026-03-15,1,60.6,363,128.0,3,800,14,28.9
7652,498,2026-03-15,1,49.2,295,124.0,6,900,343,123.8
