behaalde_prestatie_id,medewerker_id,prestatie_id,behaald_op,punten_toegekend
2785,697,6,2025-07-25,200
2786,697,2,2024-09-10,200
2787,699,17,2026-01-01,100
2788,699,2,2026-03-31,200
2789,700,4,2025-12-31,250
2790,700,18,2024-09-13,50
2791,700,1,2024-12-05,50
2792,700,10,2025-06-05,200
2793,700,3,2025-12-17,500
2794,700,5,2025-04-11,200
2795,700,17,2025-11-08,100
2796,700,6,2025-01-10,200
2797,701,6,2026-03-05,200
2798,701,3,2026-02-10,500
2799,701,4,2026-01-06,250
2800,701,18,2026-04-04,50
2801,701,1,2026-01-03,50
2802,701,10,2026-03-10,200
2803,702,1,2026-03-01,50
2804,702,2,2025-12-25,200
2805,704,17,2025-10-02,100
2806,704,3,2025-11-01,500
2807,704,18,2026-02-23,50
2808,704,10,2026-04-18,200
2809,704,4,2025-11-16,250
2810,704,5,2026-02-18,200
2811,704,1,2026-03-20,50
2812,704,6,2025-11-21,200
2813,705,17,2026-04-23,100
2814,705,19,2026-04-06,200
2815,705,4,2026-04-16,250
2816,705,5,2026-05-03,200
2817,705,18,2026-04-21,50
2818,705,1,2026-05-03,50
2819,705,2,2026-04-14,200
2820,705,6,2026-04-16,200
2821,707,3,2025-10-24,500
2822,707,10,2025-12-29,200
2823,707,18,2025-11-25,50
2824,707,1,2025-12-02,50
2825,707,17,2025-11-29,100
2826,707,2,2026-04-15,200
2827,707,6,2025-12-04,200
2828,707,5,2025-11-17,200
2829,707,4,2025-10-17,250
2830,708,5,2026-01-29,200
2831,708,17,2025-09-20,100
2832,708,10,2025-11-26,200
2833,708,1,2025-09-22,50
2834,708,3,2026-01-12,500
2835,708,19,2026-01-27,200
2836,710,17,2025-04-25,100
2837,710,20,2025-01-10,500
2838,711,17,2026-02-06,100
2839,711,4,2026-04-19,250
2840,711,5,2026-02-09,200
2841,711,6,2026-02-24,200
2842,711,10,2025-12-11,200
2843,711,18,2026-02-27,50
2844,713,5,2026-03-07,200
2845,713,4,2026-03-28,250
2846,713,10,2026-04-01,200
2847,713,6,2026-01-21,200
2848,713,18,2026-01-20,50
2849,713,17,2026-03-18,100
2850,713,2,2026-01-24,200
2851,714,6,2026-04-07,200
2852,715,1,2026-01-22,50
2853,715,18,2026-04-22,50
2854,715,2,2025-09-14,200
2855,715,4,2025-11-18,250
2856,716,3,2025-02-27,500
2857,716,6,2026-04-22,200
2858,716,18,2026-03-13,50
2859,717,18,2025-05-11,50
2860,717,4,2026-02-25,250
2861,718,3,2026-03-22,500
2862,718,2,2025-02-21,200
2863,718,4,2025-10-14,250
2864,718,20,2025-03-03,500
2865,718,18,2025-01-19,50
2866,720,6,2025-03-12,200
2867,720,1,2026-04-10,50
2868,720,17,2025-10-02,100
2869,721,6,2025-07-25,200
2870,721,4,2026-04-21,250
2871,721,17,2025-04-15,100
2872,721,5,2025-01-20,200
2873,722,2,2026-01-18,200
2874,722,5,2026-02-04,200
2875,722,17,2025-08-07,100
2876,722,3,2026-03-07,500
2877,722,6,2026-01-21,200
2878,722,1,2026-03-21,50
2879,722,18,2025-08-22,50
2880,722,20,2025-04-21,500
2881,722,10,2025-05-26,200
2882,722,4,2026-03-08,250
2883,723,2,2025-09-07,200
2884,723,19,2024-09-06,200
2885,723,20,2025-11-12,500
2886,723,18,2024-12-23,50
2887,723,3,2024-04-14,500
2888,723,1,2024-03-10,50
2889,723,5,2025-04-14,200
2890,723,4,2024-09-01,250
2891,723,6,2026-02-27,200
2892,724,6,2026-02-09,200
2893,724,5,2025-08-03,200
2894,724,10,2025-11-26,200
2895,724,17,2025-09-17,100
2896,724,4,2025-11-10,250
2897,724,1,2026-04-13,50
2898,725,19,2025-10-15,200
2899,725,2,2025-06-08,200
2900,725,5,2025-06-06,200
2901,725,6,2025-06-09,200
2902,725,10,2025-12-16,200
2903,725,20,2026-01-19,500
2904,725,18,2025-09-24,50
2905,725,3,2026-03-10,500
2906,725,4,2026-04-17,250
2907,726,1,2026-02-13,50
2908,726,5,2026-04-30,200
2909,726,18,2025-05-29,50
2910,726,17,2025-12-19,100
2911,726,6,2025-03-27,200
2912,726,2,2025-10-01,200
2913,726,3,2025-02-10,500
2914,726,10,2025-10-28,200
2915,726,4,2025-12-24,250
2916,727,17,2026-04-19,100
2917,727,5,2025-11-02,200
2918,727,10,2025-11-22,200
2919,727,18,2026-03-14,50
2920,728,4,2025-11-13,250
2921,728,5,2026-03-29,200
2922,728,20,2026-01-20,500
2923,728,17,2025-06-09,100
2924,729,19,2025-11-24,200
2925,729,3,2025-06-12,500
2926,729,5,2025-07-29,200
2927,729,20,2025-07-08,500
2928,729,17,2025-08-05,100
2929,729,10,2025-09-06,200
2930,729,6,2026-01-22,200
2931,729,2,2026-04-24,200
2932,729,1,2025-01-25,50
2933,729,4,2025-09-08,250
2934,730,4,2026-01-10,250
2935,730,17,2026-01-09,100
2936,730,10,2026-03-15,200
2937,730,2,2026-03-13,200
2938,730,18,2025-12-15,50
2939,730,5,2026-02-05,200
2940,730,6,2026-04-22,200
2941,731,6,2025-12-24,200
2942,731,3,2026-04-22,500
2943,731,10,2025-12-18,200
2944,731,4,2025-12-31,250
2945,732,1,2026-01-16,50
2946,732,4,2025-08-14,250
2947,732,6,2025-08-20,200
2948,732,18,2026-01-01,50
2949,733,18,2026-02-17,50
2950,733,2,2025-11-17,200
2951,733,10,2026-02-04,200
2952,736,1,2026-04-21,50
2953,736,19,2025-11-07,200
2954,736,18,2025-10-03,50
2955,736,3,2025-12-16,500
2956,737,2,2026-02-19,200
2957,738,1,2025-12-10,50
2958,738,2,2023-12-24,200
2959,738,6,2026-04-22,200
2960,738,17,2025-07-18,100
2961,738,10,2024-02-05,200
2962,738,18,2025-01-11,50
2963,738,4,2025-03-02,250
2964,739,10,2025-07-28,200
2965,740,4,2026-02-17,250
2966,740,19,2025-12-13,200
2967,741,4,2026-04-15,250
2968,741,1,2026-05-04,50
2969,741,6,2026-04-05,200
2970,741,17,2026-04-26,100
2971,741,18,2026-04-06,50
2972,743,3,2026-02-08,500
2973,743,5,2026-02-10,200
2974,743,6,2026-01-31,200
2975,743,19,2025-11-29,200
2976,743,10,2026-03-31,200
2977,743,17,2026-01-03,100
2978,743,2,2025-12-15,200
2979,743,4,2026-05-01,250
2980,743,18,2025-12-02,50
2981,743,1,2025-12-08,50
2982,744,17,2025-11-16,100
2983,744,6,2025-12-18,200
2984,744,19,2026-03-18,200
2985,744,2,2026-01-10,200
2986,744,1,2026-05-04,50
2987,744,4,2026-02-16,250
2988,744,5,2025-11-27,200
2989,744,10,2025-12-15,200
2990,744,3,2025-12-24,500
2991,744,18,2025-11-08,50
2992,746,5,2026-04-09,200
2993,749,6,2026-04-23,200
2994,749,17,2025-09-24,100
2995,749,1,2025-11-13,50
2996,749,5,2026-04-23,200
2997,749,19,2026-04-06,200
2998,749,10,2026-02-03,200
2999,750,1,2026-04-29,50
3000,751,10,2026-03-22,200
3001,751,6,2026-04-15,200
3002,751,2,2026-02-21,200
3003,751,5,2026-03-18,200
3004,751,4,2026-03-19,250
3005,751,17,2026-04-23,100
3006,751,18,2026-04-09,50
3007,752,5,2025-11-26,200
3008,752,10,2025-10-20,200
3009,753,6,2025-09-19,200
3010,753,17,2026-01-14,100
3011,753,10,2026-02-27,200
3012,753,4,2026-02-08,250
3013,753,2,2025-10-22,200
3014,754,1,2026-03-18,50
3015,754,5,2026-04-28,200
3016,754,6,2026-03-05,200
3017,754,4,2026-04-21,250
3018,754,17,2026-01-01,100
3019,756,17,2026-04-10,100
3020,756,1,2026-02-11,50
3021,756,4,2025-01-21,250
3022,758,20,2025-04-01,500
3023,758,5,2025-10-27,200
3024,758,4,2025-02-28,250
3025,758,3,2025-07-12,500
3026,758,17,2025-05-11,100
3027,758,2,2026-02-25,200
3028,758,6,2025-04-18,200
3029,758,18,2025-04-27,50
3030,758,1,2026-02-17,50
3031,758,10,2025-12-25,200
3032,759,4,2025-11-23,250
3033,759,19,2025-10-05,200
3034,759,2,2025-07-19,200
3035,759,10,2026-02-28,200
3036,759,1,2025-09-04,50
3037,759,18,2025-08-18,50
3038,760,18,2026-05-03,50
3039,760,1,2026-05-02,50
3040,761,2,2026-02-03,200
3041,761,4,2026-03-09,250
3042,761,18,2025-09-10,50
3043,761,5,2025-09-22,200
3044,761,10,2026-04-19,200
3045,761,17,2025-09-22,100
3046,761,20,2025-10-11,500
3047,761,1,2026-03-16,50
3048,762,6,2026-03-25,200
3049,762,4,2026-01-03,250
3050,762,10,2026-01-30,200
3051,762,1,2026-02-13,50
3052,762,5,2026-04-29,200
3053,762,19,2026-04-11,200
3054,763,1,2026-03-08,50
3055,763,6,2026-04-18,200
3056,763,5,2026-04-20,200
3057,766,4,2025-07-07,250
3058,766,18,2026-04-07,50
3059,766,17,2026-02-03,100
3060,766,1,2026-01-24,50
3061,768,3,2026-03-13,500
3062,768,17,2026-04-02,100
3063,768,10,2026-03-14,200
3064,768,5,2025-10-28,200
3065,768,6,2026-01-09,200
3066,768,19,2026-01-16,200
3067,768,4,2026-03-09,250
3068,769,5,2025-10-24,200
3069,769,4,2024-03-05,250
3070,769,18,2024-10-24,50
3071,769,1,2024-03-14,50
3072,769,3,2024-12-14,500
3073,769,19,2025-01-28,200
3074,769,10,2024-05-05,200
3075,769,17,2024-09-17,100
3076,769,20,2025-07-26,500
3077,770,3,2026-02-19,500
3078,770,18,2026-01-16,50
3079,770,1,2026-04-19,50
3080,771,18,2026-05-02,50
3081,771,1,2026-04-23,50
3082,772,6,2025-12-13,200
3083,772,5,2026-01-01,200
3084,773,18,2026-03-29,50
3085,775,6,2026-04-18,200
3086,775,10,2026-03-06,200
3087,775,19,2026-04-15,200
3088,775,1,2026-04-19,50
3089,775,17,2026-03-03,100
3090,776,4,2025-07-22,250
3091,776,10,2026-02-22,200
3092,776,20,2026-01-06,500
3093,776,1,2025-07-06,50
3094,776,18,2024-08-16,50
3095,776,5,2024-10-30,200
3096,776,17,2025-10-15,100
3097,778,20,2026-04-15,500
3098,778,2,2026-01-26,200
3099,779,6,2026-01-15,200
3100,779,4,2024-08-15,250
3101,779,17,2024-08-29,100
3102,779,10,2025-08-17,200
3103,779,2,2025-11-29,200
3104,779,5,2024-11-17,200
3105,779,3,2024-08-12,500
3106,780,17,2026-03-27,100
3107,780,20,2026-02-16,500
3108,780,1,2025-11-23,50
3109,780,3,2025-06-28,500
3110,780,6,2025-08-28,200
3111,780,4,2026-01-23,250
3112,781,3,2026-02-28,500
3113,781,10,2026-04-30,200
3114,781,6,2026-03-09,200
3115,781,5,2026-03-15,200
3116,781,1,2026-02-24,50
3117,781,4,2026-04-14,250
3118,781,17,2026-04-09,100
3119,781,18,2026-04-24,50
3120,782,17,2025-12-25,100
3121,782,20,2026-03-16,500
3122,782,18,2025-12-27,50
3123,782,5,2026-02-24,200
3124,782,1,2026-01-04,50
3125,782,4,2026-04-13,250
3126,783,1,2026-04-28,50
3127,784,19,2026-03-10,200
3128,784,1,2026-02-03,50
3129,785,1,2025-09-02,50
3130,785,18,2026-01-11,50
3131,786,17,2024-12-09,100
3132,786,5,2025-07-09,200
3133,787,20,2026-01-27,500
3134,787,4,2025-11-28,250
3135,787,2,2025-07-23,200
3136,787,5,2025-09-17,200
3137,789,10,2026-02-12,200
3138,789,2,2025-12-01,200
3139,789,4,2026-01-30,250
3140,789,1,2026-03-24,50
3141,789,19,2025-10-15,200
3142,789,3,2025-10-29,500
3143,789,17,2026-03-02,100
3144,789,18,2025-10-21,50
3145,789,6,2026-01-13,200
3146,790,18,2025-08-29,50
3147,790,5,2026-01-15,200
3148,790,3,2026-05-03,500
3149,790,1,2025-07-31,50
3150,790,10,2026-02-18,200
3151,790,17,2025-05-11,100
3152,791,6,2025-11-11,200
3153,792,6,2025-06-21,200
3154,792,4,2025-07-29,250
3155,792,17,2025-12-01,100
3156,792,10,2025-07-11,200
3157,792,3,2026-01-04,500
3158,792,5,2025-07-28,200
3159,793,4,2026-04-08,250
3160,793,5,2026-01-20,200
3161,794,1,2026-02-05,50
3162,794,10,2026-03-06,200
3163,794,6,2026-01-29,200
3164,795,5,2025-12-23,200
3165,795,6,2025-02-03,200
3166,796,4,2025-10-18,250
3167,798,17,2026-03-13,100
3168,798,6,2026-05-01,200
3169,798,1,2026-04-28,50
3170,798,4,2026-02-21,250
3171,799,5,2025-02-04,200
3172,799,10,2026-04-02,200
3173,800,4,2026-02-05,250
3174,800,1,2026-03-22,50
3175,800,18,2026-02-19,50
3176,800,6,2026-03-06,200
3177,800,17,2026-04-15,100
3178,801,18,2025-11-17,50
3179,801,4,2025-10-25,250
3180,801,3,2025-08-31,500
3181,801,20,2025-09-02,500
3182,801,6,2026-03-05,200
3183,801,1,2025-07-22,50
3184,801,10,2025-04-01,200
3185,801,5,2025-07-27,200
3186,802,1,2026-01-28,50
3187,802,6,2025-12-18,200
3188,802,4,2025-07-20,250
3189,803,18,2025-07-23,50
3190,803,4,2025-08-02,250
3191,803,6,2025-05-05,200
3192,803,20,2025-11-18,500
3193,804,5,2025-12-23,200
3194,805,6,2026-01-01,200
3195,805,10,2025-11-15,200
3196,806,4,2025-12-03,250
3197,806,5,2025-10-17,200
3198,806,20,2026-01-19,500
3199,806,6,2025-06-04,200
3200,806,1,2025-08-03,50
3201,806,17,2026-04-05,100
3202,806,10,2025-11-27,200
3203,808,19,2026-02-03,200
3204,808,2,2026-01-18,200
3205,808,10,2026-02-26,200
3206,808,17,2026-01-22,100
3207,808,6,2026-02-09,200
3208,808,1,2026-02-11,50
3209,808,18,2026-04-26,50
3210,808,3,2026-04-07,500
3211,808,5,2025-12-22,200
3212,809,18,2026-04-19,50
3213,809,17,2026-04-12,100
3214,809,6,2026-04-11,200
3215,809,2,2026-04-09,200
3216,809,4,2026-04-03,250
3217,809,5,2026-04-23,200
3218,809,1,2026-04-20,50
3219,810,4,2025-09-05,250
3220,810,10,2026-01-04,200
3221,810,19,2026-02-20,200
3222,810,1,2025-10-02,50
3223,812,2,2025-09-21,200
3224,812,3,2025-06-20,500
3225,813,1,2026-03-03,50
3226,813,6,2026-02-03,200
3227,813,10,2026-03-11,200
3228,813,3,2026-04-08,500
3229,813,5,2026-03-24,200
3230,813,17,2026-02-28,100
3231,813,2,2026-02-26,200
3232,813,18,2026-01-19,50
3233,814,3,2026-04-07,500
3234,814,10,2026-03-30,200
3235,814,2,2026-05-03,200
3236,814,19,2026-02-03,200
3237,814,17,2026-05-02,100
3238,814,4,2026-04-15,250
3239,814,1,2026-05-04,50
3240,814,6,2025-09-29,200
3241,814,18,2026-03-03,50
3242,814,5,2025-10-04,200
3243,815,2,2026-01-04,200
3244,815,20,2026-02-13,500
3245,815,1,2025-10-18,50
3246,815,17,2025-03-27,100
3247,815,10,2025-04-05,200
3248,816,20,2025-08-17,500
3249,816,10,2025-09-17,200
3250,817,6,2026-03-29,200
3251,817,1,2026-05-02,50
3252,817,10,2026-03-31,200
3253,817,3,2025-11-19,500
3254,818,10,2024-06-26,200
3255,818,20,2025-08-15,500
3256,820,3,2025-10-30,500
3257,820,2,2025-08-08,200
3258,820,18,2025-08-27,50
3259,820,4,2025-06-10,250
3260,820,1,2026-02-12,50
3261,820,20,2026-04-22,500
3262,820,6,2025-12-18,200
3263,821,18,2025-02-27,50
3264,821,1,2025-07-13,50
3265,821,5,2025-01-16,200
3266,821,4,2025-01-13,250
3267,821,6,2025-11-19,200
3268,821,17,2025-02-20,100
3269,821,20,2025-06-19,500
3270,821,10,2025-09-29,200
3271,822,19,2025-03-24,200
3272,822,10,2025-05-31,200
3273,822,1,2025-07-19,50
3274,822,4,2026-02-02,250
3275,822,17,2025-09-29,100
3276,822,6,2025-04-06,200
3277,822,18,2025-07-29,50
3278,824,20,2025-02-02,500
3279,824,5,2024-12-25,200
3280,824,4,2026-01-18,250
3281,824,1,2024-11-26,50
3282,824,2,2024-11-17,200
3283,825,5,2026-02-05,200
3284,825,10,2025-12-29,200
3285,826,1,2026-03-16,50
3286,827,18,2025-10-11,50
3287,827,17,2024-10-19,100
3288,827,3,2025-08-03,500
3289,827,5,2023-08-09,200
3290,827,2,2026-03-22,200
3291,827,6,2023-08-10,200
3292,827,10,2025-01-15,200
3293,827,4,2024-11-16,250
3294,827,20,2023-12-31,500
3295,827,1,2025-06-22,50
3296,828,5,2026-03-07,200
3297,828,17,2025-11-18,100
3298,828,10,2025-11-14,200
3299,829,6,2026-02-22,200
3300,829,20,2025-10-06,500
3301,829,3,2026-03-30,500
3302,829,2,2025-08-12,200
3303,830,4,2026-03-24,250
3304,830,18,2026-03-24,50
3305,830,10,2026-01-14,200
3306,830,6,2026-03-07,200
3307,830,17,2026-01-26,100
3308,831,5,2025-10-30,200
3309,831,3,2024-08-04,500
3310,831,4,2024-07-15,250
3311,831,18,2025-04-16,50
3312,831,20,2024-04-12,500
3313,831,10,2024-03-30,200
3314,831,2,2024-09-02,200
3315,831,17,2025-07-16,100
3316,831,1,2025-08-30,50
3317,831,6,2025-05-31,200
3318,832,20,2025-05-27,500
3319,832,5,2025-11-09,200
3320,832,6,2025-10-10,200
3321,832,17,2025-05-27,100
3322,832,2,2025-04-30,200
3323,832,3,2025-11-24,500
3324,832,18,2025-09-04,50
3325,832,4,2025-07-12,250
3326,833,18,2026-04-23,50
3327,833,4,2026-04-06,250
3328,833,19,2026-03-22,200
3329,833,1,2026-03-18,50
3330,834,18,2025-10-28,50
3331,834,10,2025-03-13,200
3332,835,5,2025-08-06,200
3333,835,18,2026-03-28,50
3334,835,17,2025-11-10,100
3335,835,2,2025-07-28,200
3336,837,20,2025-02-26,500
3337,837,17,2024-06-28,100
3338,837,1,2025-10-17,50
3339,837,19,2026-01-16,200
3340,837,10,2024-09-08,200
3341,837,4,2025-02-21,250
3342,837,5,2025-05-18,200
3343,837,6,2025-01-04,200
3344,837,2,2024-08-15,200
3345,839,18,2025-12-26,50
3346,839,4,2026-01-28,250
3347,839,2,2026-02-15,200
3348,839,3,2026-02-05,500
3349,840,4,2026-04-21,250
3350,840,2,2026-01-27,200
3351,841,10,2025-11-22,200
3352,841,18,2025-04-12,50
3353,841,2,2025-07-25,200
3354,841,6,2025-10-17,200
3355,841,5,2024-08-27,200
3356,841,20,2024-01-18,500
3357,841,4,2025-03-13,250
3358,841,3,2025-05-07,500
3359,841,1,2024-08-05,50
3360,841,17,2026-01-11,100
3361,842,18,2026-05-04,50
3362,842,1,2026-04-21,50
3363,842,19,2026-05-04,200
3364,845,18,2025-09-08,50
3365,845,10,2025-09-28,200
3366,845,5,2025-07-15,200
3367,845,19,2025-10-08,200
3368,845,6,2025-06-24,200
3369,845,20,2025-12-31,500
3370,845,17,2026-02-01,100
3371,845,1,2025-09-14,50
3372,845,4,2026-04-16,250
3373,847,10,2025-08-16,200
3374,847,1,2025-10-07,50
3375,847,20,2025-03-22,500
3376,847,5,2025-03-04,200
3377,847,18,2026-02-17,50
3378,847,17,2024-11-01,100
3379,847,6,2025-06-18,200
3380,848,10,2026-05-03,200
3381,849,1,2026-04-24,50
3382,849,20,2025-08-15,500
3383,849,6,2025-08-27,200
3384,849,5,2026-03-30,200
3385,849,18,2025-09-07,50
3386,849,17,2024-08-03,100
3387,849,4,2024-10-18,250
3388,850,1,2025-07-03,50
3389,850,4,2025-12-17,250
3390,850,19,2025-11-01,200
3391,851,4,2026-03-14,250
3392,851,5,2026-04-24,200
3393,852,3,2026-03-08,500
3394,852,17,2026-04-11,100
3395,852,4,2026-03-18,250
3396,853,17,2025-10-11,100
3397,853,5,2025-12-10,200
3398,853,20,2025-07-21,500
3399,853,6,2026-01-01,200
3400,853,1,2025-07-13,50
3401,853,10,2025-10-15,200
3402,853,18,2025-05-02,50
3403,853,2,2025-12-21,200
3404,855,18,2025-11-25,50
3405,855,3,2025-10-26,500
3406,855,17,2025-08-18,100
3407,855,4,2025-10-08,250
3408,855,20,2025-09-04,500
3409,855,1,2025-06-18,50
3410,855,5,2026-02-10,200
3411,855,6,2025-07-16,200
3412,856,4,2026-03-15,250
3413,856,1,2026-04-10,50
3414,856,6,2026-04-13,200
3415,856,17,2026-03-12,100
3416,857,4,2025-02-05,250
3417,857,1,2024-09-26,50
3418,857,20,2024-08-17,500
3419,857,5,2024-09-08,200
3420,857,6,2024-08-25,200
3421,857,17,2026-01-09,100
3422,858,17,2025-09-11,100
3423,858,18,2025-09-13,50
3424,858,20,2025-06-13,500
3425,858,10,2024-12-24,200
3426,858,5,2025-10-14,200
3427,859,18,2025-06-29,50
3428,859,20,2025-10-14,500
3429,859,6,2025-05-27,200
3430,859,2,2026-04-16,200
3431,859,10,2025-07-26,200
3432,859,5,2025-05-02,200
3433,859,17,2025-09-24,100
3434,861,4,2024-05-14,250
3435,861,6,2024-04-28,200
3436,861,5,2024-06-30,200
3437,861,3,2024-10-24,500
3438,861,17,2025-11-13,100
3439,861,20,2024-10-01,500
3440,861,10,2026-02-10,200
3441,863,3,2025-10-15,500
3442,863,17,2025-10-20,100
3443,863,10,2025-04-12,200
3444,863,18,2024-04-24,50
3445,863,2,2024-08-28,200
3446,863,1,2025-09-12,50
3447,865,17,2026-05-01,100
3448,865,1,2026-03-28,50
3449,865,4,2026-03-06,250
3450,865,6,2026-03-17,200
3451,865,5,2026-01-02,200
3452,866,3,2025-12-14,500
3453,866,10,2025-10-18,200
3454,866,6,2026-05-03,200
3455,866,2,2026-01-07,200
3456,866,1,2025-11-12,50
3457,866,4,2025-11-28,250
3458,866,18,2025-11-05,50
3459,866,17,2026-04-18,100
3460,867,6,2026-03-09,200
3461,868,4,2026-04-15,250
3462,868,6,2026-04-27,200
3463,868,5,2026-05-02,200
3464,868,1,2026-03-31,50
3465,868,17,2026-04-15,100
3466,868,2,2026-03-30,200
3467,868,18,2026-04-18,50
3468,868,10,2026-04-26,200
3469,870,1,2026-03-20,50
3470,870,2,2025-08-12,200
3471,870,20,2026-05-01,500
3472,870,3,2025-09-18,500
3473,870,17,2025-11-27,100
3474,870,18,2026-04-12,50
3475,870,10,2026-02-06,200
3476,870,19,2025-07-12,200
3477,871,5,2026-04-22,200
3478,871,6,2026-05-03,200
3479,871,4,2026-04-15,250
3480,871,18,2026-03-18,50
3481,871,17,2026-04-25,100
3482,872,18,2025-09-02,50
3483,872,10,2026-03-21,200
3484,872,17,2026-02-15,100
3485,874,17,2026-04-19,100
3486,874,1,2026-04-24,50
3487,874,18,2026-04-03,50
3488,875,20,2025-10-21,500
3489,875,10,2026-01-21,200
3490,875,17,2025-11-19,100
3491,876,18,2026-04-28,50
3492,877,5,2025-12-10,200
3493,877,10,2024-03-11,200
3494,878,2,2025-11-28,200
3495,879,5,2025-12-16,200
3496,879,4,2026-01-11,250
3497,879,1,2026-05-03,50
3498,879,17,2026-01-14,100
3499,881,18,2025-05-01,50
3500,882,1,2026-04-09,50
3501,882,19,2026-04-12,200
3502,882,4,2026-04-23,250
3503,882,6,2026-04-16,200
3504,882,17,2026-04-23,100
3505,882,18,2026-04-15,50
3506,882,2,2026-04-09,200
3507,883,5,2026-01-12,200
3508,883,10,2025-11-06,200
3509,883,1,2025-11-28,50
3510,883,6,2026-01-25,200
3511,884,4,2026-02-01,250
3512,885,6,2026-03-08,200
3513,885,20,2025-11-29,500
3514,885,10,2026-02-03,200
3515,885,17,2025-10-06,100
3516,885,18,2025-12-03,50
3517,885,19,2025-04-09,200
3518,885,4,2025-10-08,250
3519,885,1,2025-06-19,50
3520,885,5,2025-12-04,200
3521,885,2,2025-09-03,200
3522,887,5,2026-03-14,200
3523,887,2,2026-04-09,200
3524,887,1,2026-03-10,50
3525,887,6,2026-04-18,200
3526,887,19,2026-05-04,200
3527,887,4,2026-03-28,250
3528,887,10,2026-03-07,200
3529,888,17,2025-08-04,100
3530,889,2,2026-01-29,200
3531,889,18,2026-02-19,50
3532,889,6,2026-01-09,200
3533,889,19,2026-04-22,200
3534,890,5,2026-04-07,200
3535,890,10,2026-04-26,200
3536,890,18,2026-03-27,50
3537,890,1,2026-05-03,50
3538,892,1,2026-04-26,50
3539,892,18,2024-11-07,50
3540,892,2,2024-05-23,200
3541,892,4,2025-09-08,250
3542,892,17,2025-07-29,100
3543,892,10,2024-07-25,200
3544,892,20,2025-07-07,500
3545,892,19,2026-02-04,200
3546,892,6,2025-08-04,200
3547,892,5,2026-02-14,200
3548,893,17,2026-05-03,100
3549,893,1,2026-03-12,50
3550,893,4,2026-04-03,250
3551,893,6,2026-04-11,200
3552,893,2,2026-04-24,200
3553,893,18,2026-02-24,50
3554,893,3,2026-03-24,500
3555,893,10,2026-02-17,200
3556,895,18,2026-04-17,50
3557,896,6,2025-06-30,200
3558,896,18,2026-01-23,50
3559,896,10,2025-05-04,200
3560,896,20,2026-03-03,500
3561,896,5,2025-12-03,200
3562,896,1,2025-03-31,50
3563,897,2,2026-03-01,200
3564,897,1,2026-04-22,50
3565,897,10,2026-03-12,200
3566,897,4,2026-03-01,250
3567,897,18,2026-05-02,50
3568,897,3,2026-04-29,500
3569,898,17,2026-04-16,100
3570,898,18,2026-03-26,50
3571,898,5,2026-04-24,200
3572,898,6,2026-03-14,200
3573,898,19,2026-04-07,200
3574,898,1,2026-04-21,50
3575,898,4,2026-03-13,250
3576,899,1,2026-04-14,50
3577,899,18,2026-04-24,50
3578,899,2,2026-05-03,200
3579,899,6,2026-04-19,200
3580,899,17,2026-04-10,100
3581,899,19,2026-05-03,200
3582,899,5,2026-04-03,200
3583,899,4,2026-04-22,250
3584,900,6,2026-04-13,200
3585,900,10,2026-01-11,200
3586,901,10,2025-12-30,200
3587,901,6,2026-01-20,200
3588,901,2,2026-03-01,200
3589,901,3,2026-04-02,500
3590,902,18,2026-02-15,50
3591,902,10,2026-04-30,200
3592,902,3,2026-04-09,500
3593,902,5,2026-03-20,200
3594,903,10,2026-03-29,200
3595,903,19,2025-06-20,200
3596,903,6,2025-06-11,200
3597,903,1,2026-05-02,50
3598,905,18,2025-09-04,50
3599,905,17,2026-01-18,100
3600,906,2,2025-03-12,200
3601,907,18,2025-02-14,50
3602,907,6,2026-04-28,200
3603,907,5,2025-06-24,200
3604,907,10,2025-08-22,200
3605,907,2,2025-06-12,200
3606,907,20,2024-08-23,500
3607,907,17,2025-02-25,100
3608,907,1,2025-12-11,50
3609,908,6,2026-02-08,200
3610,908,2,2026-03-02,200
3611,908,5,2026-03-02,200
3612,909,6,2026-04-15,200
3613,909,19,2026-04-14,200
3614,909,17,2026-04-10,100
3615,910,19,2025-08-23,200
3616,910,17,2025-11-09,100
3617,910,4,2025-08-12,250
3618,910,3,2024-12-24,500
3619,910,5,2025-02-26,200
3620,910,6,2025-12-29,200
3621,911,5,2026-01-16,200
3622,911,4,2024-11-10,250
3623,911,1,2026-04-19,50
3624,911,17,2025-01-23,100
3625,911,18,2025-03-08,50
3626,911,10,2025-09-13,200
3627,911,6,2025-04-27,200
3628,911,19,2026-02-04,200
3629,912,5,2026-03-28,200
3630,913,10,2025-12-29,200
