aanwezigheid_id,deelname_id,medewerker_id,activiteit_id,check_in_tijd,check_out_tijd,werkelijke_duur_min,geschatte_calorieen,hartslag_gem,hartslag_piek
6318,10384,488,1050,2026-01-19 12:52:00,2026-01-19 14:10:06,78.1,650,133,159
6319,10385,339,1050,2026-01-19 12:43:00,2026-01-19 14:01:30,78.5,654,112,131
6320,10386,368,1050,2026-01-19 12:42:00,2026-01-19 13:53:36,71.6,596,,149
6321,10387,548,1050,2026-01-19 12:41:00,2026-01-19 14:00:12,79.2,660,115,139
6322,10388,380,1050,2026-01-19 12:47:00,2026-01-19 14:00:54,73.9,615,119,149
6323,10390,520,1050,2026-01-19 12:37:00,2026-01-19 13:46:54,69.9,582,113,124
6324,10392,403,1051,2026-01-24 15:41:00,2026-01-24 16:43:12,62.2,661,128,150
6325,10394,252,1051,2026-01-24 15:31:00,2026-01-24 16:27:48,56.8,603,134,168
6326,10395,306,1051,2026-01-24 15:28:00,2026-01-24 16:39:42,71.7,762,115,140
6327,10396,477,1051,2026-01-24 15:21:00,2026-01-24 16:23:00,62.0,659,137,164
6328,10397,285,1051,2026-01-24 15:21:00,2026-01-24 16:26:30,65.5,696,122,156
6329,10398,536,1051,2026-01-24 15:25:00,2026-01-24 16:21:00,56.0,595,,164
6330,10399,318,1051,2026-01-24 15:38:00,2026-01-24 16:32:24,54.4,578,120,152
6331,10401,469,1051,2026-01-24 15:21:00,2026-01-24 16:17:18,56.3,598,139,155
6332,10402,331,1051,2026-01-24 15:28:00,2026-01-24 16:27:12,59.2,629,132,163
6333,10404,370,1051,2026-01-24 15:43:00,2026-01-24 16:46:12,63.2,672,127,145
6334,10406,400,1051,2026-01-24 15:33:00,2026-01-24 16:32:54,59.9,636,107,127
6335,10407,394,1051,2026-01-24 15:21:00,2026-01-24 16:21:48,60.8,646,141,
6336,10408,405,1051,2026-01-24 15:33:00,2026-01-24 16:35:06,62.1,660,143,176
6337,10409,502,1051,2026-01-24 15:45:00,2026-01-24 16:50:18,65.3,694,125,
6338,10410,542,1051,2026-01-24 15:44:00,2026-01-24 16:51:18,67.3,715,120,141
6339,10411,584,1051,2026-01-24 15:36:00,2026-01-24 16:29:00,53.0,563,117,144
6340,10412,519,1051,2026-01-24 15:38:00,2026-01-24 16:35:18,57.3,609,126,
6341,10413,526,1051,2026-01-24 15:35:00,2026-01-24 16:27:36,52.6,559,141,154
6342,10414,427,1051,2026-01-24 15:35:00,2026-01-24 16:33:30,58.5,622,129,161
6343,10415,278,1051,2026-01-24 15:23:00,2026-01-24 16:16:30,53.5,568,111,128
6344,10416,403,1052,2026-01-24 09:25:00,2026-01-24 10:26:24,61.4,311,120,141
6345,10417,237,1052,2026-01-24 09:13:00,2026-01-24 10:10:24,57.4,290,123,157
6346,10418,457,1052,2026-01-24 09:25:00,2026-01-24 10:21:06,56.1,284,107,141
6347,10419,261,1052,2026-01-24 09:13:00,2026-01-24 10:19:54,66.9,338,110,120
6348,10420,484,1052,2026-01-24 09:25:00,2026-01-24 10:28:42,63.7,322,,159
6349,10421,258,1052,2026-01-24 09:13:00,2026-01-24 10:20:24,67.4,341,98,109
6350,10422,330,1052,2026-01-24 09:21:00,2026-01-24 10:21:54,60.9,308,118,141
6351,10423,397,1052,2026-01-24 09:25:00,2026-01-24 10:23:06,58.1,294,130,159
6352,10425,293,1052,2026-01-24 09:27:00,2026-01-24 10:26:06,59.1,299,107,138
6353,10426,566,1052,2026-01-24 09:11:00,2026-01-24 10:00:48,49.8,252,129,145
6354,10428,577,1052,2026-01-24 09:25:00,2026-01-24 10:20:48,55.8,282,120,147
6355,10429,489,1052,2026-01-24 09:15:00,2026-01-24 10:12:24,57.4,290,122,147
6356,10430,491,1052,2026-01-24 09:09:00,2026-01-24 10:13:12,64.2,325,137,161
6357,10431,246,1053,2026-01-23 07:10:00,2026-01-23 08:45:18,95.3,794,,
6358,10432,313,1053,2026-01-23 07:12:00,2026-01-23 08:40:06,88.1,734,,142
6359,10433,222,1053,2026-01-23 07:09:00,2026-01-23 08:40:54,91.9,765,134,145
6360,10434,488,1053,2026-01-23 07:15:00,2026-01-23 08:37:06,82.1,684,125,159
6361,10435,230,1053,2026-01-23 07:11:00,2026-01-23 08:45:24,94.4,786,133,164
6362,10436,403,1054,2026-01-23 12:37:00,2026-01-23 13:35:12,58.2,618,131,159
6363,10437,550,1054,2026-01-23 12:57:00,2026-01-23 13:54:06,57.1,607,,164
6364,10438,471,1054,2026-01-23 12:37:00,2026-01-23 13:32:00,55.0,584,126,151
6365,10439,405,1054,2026-01-23 12:57:00,2026-01-23 13:50:30,53.5,568,140,174
6366,10440,231,1054,2026-01-23 12:52:00,2026-01-23 13:52:54,60.9,647,,156
6367,10441,278,1054,2026-01-23 12:38:00,2026-01-23 13:32:06,54.1,575,,129
6368,10442,502,1054,2026-01-23 12:44:00,2026-01-23 13:45:54,61.9,658,120,130
6369,10443,536,1054,2026-01-23 12:49:00,2026-01-23 13:50:48,61.8,657,136,167
6370,10444,558,1054,2026-01-23 12:54:00,2026-01-23 13:43:48,49.8,529,141,161
6371,10445,455,1054,2026-01-23 12:40:00,2026-01-23 13:39:54,59.9,636,123,137
6372,10446,461,1054,2026-01-23 12:45:00,2026-01-23 13:42:06,57.1,607,136,152
6373,10447,266,1054,2026-01-23 12:56:00,2026-01-23 13:55:42,59.7,634,130,152
6374,10448,526,1054,2026-01-23 12:35:00,2026-01-23 13:40:48,65.8,699,140,151
6375,10450,506,1054,2026-01-23 12:50:00,2026-01-23 13:51:18,61.3,651,113,127
6376,10451,293,1054,2026-01-23 12:42:00,2026-01-23 13:35:00,53.0,563,107,117
6377,10452,419,1055,2026-01-21 17:38:00,2026-01-21 18:57:30,79.5,728,123,135
6378,10453,575,1055,2026-01-21 17:28:00,2026-01-21 18:43:18,75.3,690,,165
6379,10454,348,1055,2026-01-21 17:25:00,2026-01-21 18:33:30,68.5,627,117,143
6380,10456,508,1055,2026-01-21 17:30:00,2026-01-21 18:45:48,75.8,694,123,149
6381,10457,558,1056,2026-01-25 09:20:00,2026-01-25 10:34:48,74.8,795,134,146
6382,10458,383,1056,2026-01-25 09:36:00,2026-01-25 10:53:06,77.1,819,142,167
6383,10473,230,1058,2026-01-22 12:02:00,2026-01-22 12:47:06,45.1,736,144,155
6384,10474,289,1058,2026-01-22 11:53:00,2026-01-22 12:25:24,32.4,529,151,164
6385,10475,355,1058,2026-01-22 12:10:00,2026-01-22 12:49:12,39.2,640,142,164
6386,10476,391,1058,2026-01-22 12:06:00,2026-01-22 12:51:00,45.0,735,126,137
6387,10481,284,1060,2026-01-19 07:48:00,2026-01-19 09:07:54,79.9,551,,141
6388,10482,450,1060,2026-01-19 07:45:00,2026-01-19 09:22:00,97.0,669,128,161
6389,10483,484,1060,2026-01-19 07:35:00,2026-01-19 09:06:42,91.7,632,126,146
6390,10485,500,1060,2026-01-19 07:58:00,2026-01-19 09:31:12,93.2,643,112,
6391,10486,252,1060,2026-01-19 07:38:00,2026-01-19 09:05:42,87.7,605,136,159
6392,10487,367,1061,2026-02-01 10:15:00,2026-02-01 11:22:54,67.9,814,137,154
6393,10488,240,1061,2026-02-01 10:05:00,2026-02-01 11:12:36,67.6,811,142,168
6394,10489,411,1061,2026-02-01 10:12:00,2026-02-01 11:32:24,80.4,964,118,145
6395,10490,260,1061,2026-02-01 10:15:00,2026-02-01 11:28:42,73.7,884,120,
6396,10491,323,1061,2026-02-01 10:09:00,2026-02-01 11:20:18,71.3,855,109,133
6397,10492,577,1062,2026-01-27 07:03:00,2026-01-27 08:25:24,82.4,417,124,149
6398,10493,548,1062,2026-01-27 06:59:00,2026-01-27 08:15:36,76.6,388,114,137
6399,10494,533,1062,2026-01-27 07:09:00,2026-01-27 08:22:24,73.4,371,128,150
6400,10495,541,1062,2026-01-27 06:55:00,2026-01-27 08:13:18,78.3,396,119,153
6401,10496,331,1062,2026-01-27 06:50:00,2026-01-27 08:05:36,75.6,383,126,
6402,10497,499,1062,2026-01-27 07:14:00,2026-01-27 08:34:06,80.1,405,124,
6403,10498,397,1062,2026-01-27 07:00:00,2026-01-27 08:17:30,77.5,392,131,148
6404,10499,241,1062,2026-01-27 07:11:00,2026-01-27 08:29:30,78.5,397,,139
6405,10502,318,1062,2026-01-27 07:00:00,2026-01-27 08:23:06,83.1,421,124,152
6406,10503,580,1062,2026-01-27 07:10:00,2026-01-27 08:30:30,80.5,407,114,148
6407,10504,267,1062,2026-01-27 06:54:00,2026-01-27 08:15:24,81.4,412,103,126
6408,10506,236,1063,2026-01-31 14:12:00,2026-01-31 14:48:48,36.8,67,89,108
6409,10507,579,1063,2026-01-31 14:08:00,2026-01-31 14:52:48,44.8,82,126,161
6410,10508,229,1063,2026-01-31 14:23:00,2026-01-31 15:09:12,46.2,84,116,128
6411,10511,303,1063,2026-01-31 14:16:00,2026-01-31 14:56:12,40.2,73,102,136
6412,10513,581,1063,2026-01-31 14:06:00,2026-01-31 14:51:24,45.4,83,105,131
6413,10515,364,1063,2026-01-31 14:07:00,2026-01-31 14:53:06,46.1,84,113,
6414,10517,481,1063,2026-01-31 14:29:00,2026-01-31 15:17:00,48.0,88,94,126
6415,10518,568,1063,2026-01-31 14:27:00,2026-01-31 15:17:00,50.0,91,117,133
6416,10519,293,1063,2026-01-31 14:29:00,2026-01-31 15:14:18,45.3,83,109,128
6417,10521,348,1063,2026-01-31 14:20:00,2026-01-31 15:03:36,43.6,79,108,127
6418,10522,307,1063,2026-01-31 14:10:00,2026-01-31 15:01:42,51.7,94,112,123
6419,10523,396,1063,2026-01-31 14:18:00,2026-01-31 14:57:36,39.6,72,105,121
6420,10524,428,1063,2026-01-31 14:11:00,2026-01-31 15:05:06,54.1,99,116,
6421,10525,502,1064,2026-02-01 14:57:00,2026-02-01 16:00:06,63.1,115,111,
6422,10526,568,1064,2026-02-01 15:00:00,2026-02-01 15:59:30,59.5,109,119,
6423,10527,467,1064,2026-02-01 14:48:00,2026-02-01 15:53:54,65.9,120,104,136
6424,10528,404,1064,2026-02-01 14:52:00,2026-02-01 15:53:54,61.9,113,111,135
6425,10529,280,1064,2026-02-01 14:39:00,2026-02-01 15:38:06,59.1,108,96,124
6426,10530,411,1065,2026-01-29 19:26:00,2026-01-29 20:07:54,41.9,562,120,
6427,10531,593,1065,2026-01-29 19:27:00,2026-01-29 20:19:00,52.0,698,118,151
6428,10532,528,1065,2026-01-29 19:26:00,2026-01-29 20:14:12,48.2,647,127,146
6429,10533,426,1065,2026-01-29 19:30:00,2026-01-29 20:08:54,38.9,522,125,149
6430,10535,236,1065,2026-01-29 19:44:00,2026-01-29 20:26:48,42.8,574,123,135
6431,10536,268,1065,2026-01-29 19:42:00,2026-01-29 20:26:36,44.6,599,134,147
6432,10537,539,1065,2026-01-29 19:31:00,2026-01-29 20:14:54,43.9,589,,136
6433,10538,227,1065,2026-01-29 19:45:00,2026-01-29 20:33:36,48.6,652,140,159
6434,10540,579,1065,2026-01-29 19:45:00,2026-01-29 20:24:12,39.2,526,147,171
6435,10541,394,1065,2026-01-29 19:42:00,2026-01-29 20:25:30,43.5,584,143,163
6436,10542,387,1066,2026-01-31 10:09:00,2026-01-31 10:43:12,34.2,85,,148
6437,10543,396,1066,2026-01-31 10:02:00,2026-01-31 10:29:06,27.1,67,118,
6438,10545,530,1066,2026-01-31 10:11:00,2026-01-31 10:38:30,27.5,68,107,142
6439,10546,445,1066,2026-01-31 10:09:00,2026-01-31 10:44:00,35.0,87,114,145
6440,10547,590,1066,2026-01-31 10:00:00,2026-01-31 10:33:00,33.0,82,106,131
6441,10548,365,1066,2026-01-31 10:11:00,2026-01-31 10:44:30,33.5,83,97,130
6442,10549,311,1066,2026-01-31 10:08:00,2026-01-31 10:39:18,31.3,78,112,141
6443,10550,571,1066,2026-01-31 09:51:00,2026-01-31 10:37:12,46.2,115,103,131
6444,10551,568,1066,2026-01-31 10:06:00,2026-01-31 10:35:12,29.2,72,124,145
6445,10552,573,1066,2026-01-31 10:11:00,2026-01-31 10:35:54,24.9,62,130,162
6446,10553,355,1066,2026-01-31 10:13:00,2026-01-31 10:35:00,22.0,54,116,146
6447,10555,369,1066,2026-01-31 09:50:00,2026-01-31 10:10:42,20.7,51,115,143
6448,10556,279,1066,2026-01-31 10:03:00,2026-01-31 10:47:54,44.9,112,125,138
6449,10557,366,1066,2026-01-31 10:04:00,2026-01-31 10:44:30,40.5,101,125,152
6450,10558,357,1066,2026-01-31 10:11:00,2026-01-31 10:38:42,27.7,69,101,120
6451,10559,288,1066,2026-01-31 10:13:00,2026-01-31 10:47:06,34.1,85,113,147
6452,10560,266,1067,2026-01-30 07:54:00,2026-01-30 08:48:18,54.3,72,103,128
6453,10561,315,1067,2026-01-30 07:48:00,2026-01-30 08:48:48,60.8,81,102,120
6454,10562,311,1067,2026-01-30 07:58:00,2026-01-30 08:47:00,49.0,65,101,123
6455,10563,337,1067,2026-01-30 07:38:00,2026-01-30 08:34:48,56.8,75,108,142
6456,10564,558,1067,2026-01-30 07:41:00,2026-01-30 08:44:42,63.7,84,110,126
6457,10565,389,1067,2026-01-30 07:36:00,2026-01-30 08:47:30,71.5,95,100,126
6458,10566,484,1067,2026-01-30 07:41:00,2026-01-30 08:36:24,55.4,73,109,126
6459,10567,330,1067,2026-01-30 07:52:00,2026-01-30 08:50:24,58.4,77,,139
6460,10569,501,1067,2026-01-30 07:54:00,2026-01-30 08:54:42,60.7,80,105,121
6461,10571,247,1068,2026-01-30 17:00:00,2026-01-30 18:03:12,63.2,474,107,139
6462,10572,526,1068,2026-01-30 17:13:00,2026-01-30 18:09:42,56.7,425,136,171
6463,10573,389,1068,2026-01-30 17:09:00,2026-01-30 18:09:18,60.3,452,119,143
6464,10574,263,1068,2026-01-30 16:50:00,2026-01-30 17:51:48,61.8,463,133,159
6465,10575,459,1068,2026-01-30 17:00:00,2026-01-30 17:54:12,54.2,406,114,148
6466,10576,329,1068,2026-01-30 17:00:00,2026-01-30 17:59:18,59.3,444,123,
6467,10608,238,1071,2026-01-30 19:42:00,2026-01-30 20:41:18,59.3,300,120,134
6468,10609,553,1071,2026-01-30 19:23:00,2026-01-30 20:30:36,67.6,342,110,125
6469,10610,316,1071,2026-01-30 19:42:00,2026-01-30 20:34:18,52.3,264,129,149
6470,10611,422,1071,2026-01-30 19:32:00,2026-01-30 20:33:36,61.6,312,133,144
6471,10612,368,1071,2026-01-30 19:24:00,2026-01-30 20:22:00,58.0,293,119,146
6472,10613,285,1071,2026-01-30 19:29:00,2026-01-30 20:23:42,54.7,277,108,131
6473,10614,532,1072,2026-02-01 11:47:00,2026-02-01 13:34:42,107.7,897,104,
6474,10615,365,1072,2026-02-01 11:58:00,2026-02-01 13:40:48,102.8,856,114,130
6475,10617,548,1072,2026-02-01 11:47:00,2026-02-01 13:33:12,106.2,885,117,151
6476,10618,258,1072,2026-02-01 12:00:00,2026-02-01 13:39:54,99.9,832,124,139
6477,10619,316,1072,2026-02-01 11:40:00,2026-02-01 13:24:24,104.4,870,,156
6478,10620,450,1072,2026-02-01 11:58:00,2026-02-01 13:41:48,103.8,865,135,159
6479,10621,328,1072,2026-02-01 11:40:00,2026-02-01 13:26:12,106.2,885,130,156
6480,10622,378,1072,2026-02-01 11:49:00,2026-02-01 13:39:30,110.5,920,131,146
6481,10623,511,1072,2026-02-01 11:39:00,2026-02-01 13:22:06,103.1,859,,161
6482,10626,284,1073,2026-01-29 17:36:00,2026-01-29 18:48:36,72.6,580,,125
6483,10627,261,1073,2026-01-29 17:56:00,2026-01-29 19:17:42,81.7,653,121,134
6484,10628,329,1073,2026-01-29 17:52:00,2026-01-29 19:05:48,73.8,590,124,155
6485,10629,368,1073,2026-01-29 17:39:00,2026-01-29 18:59:48,80.8,646,129,140
6486,10631,511,1074,2026-01-27 19:15:00,2026-01-27 20:21:54,66.9,338,115,149
6487,10633,282,1074,2026-01-27 19:10:00,2026-01-27 20:23:24,73.4,371,118,135
6488,10635,508,1075,2026-01-26 18:30:00,2026-01-26 19:30:00,60.0,480,110,136
6489,10636,483,1075,2026-01-26 18:16:00,2026-01-26 19:16:42,60.7,485,134,156
6490,10639,499,1076,2026-01-28 12:23:00,2026-01-28 13:05:06,42.1,213,130,163
6491,10640,397,1076,2026-01-28 12:38:00,2026-01-28 13:24:54,46.9,237,,143
6492,10641,226,1076,2026-01-28 12:24:00,2026-01-28 13:10:36,46.6,236,134,153
6493,10642,330,1076,2026-01-28 12:24:00,2026-01-28 13:04:12,40.2,203,114,136
6494,10643,333,1076,2026-01-28 12:43:00,2026-01-28 13:35:24,52.4,265,125,157
6495,10644,520,1077,2026-01-29 18:28:00,2026-01-29 20:01:12,93.2,170,115,133
6496,10645,261,1078,2026-01-26 17:57:00,2026-01-26 19:02:30,65.5,524,,145
6497,10646,295,1078,2026-01-26 17:52:00,2026-01-26 18:44:42,52.7,421,108,142
6498,10647,365,1078,2026-01-26 17:49:00,2026-01-26 18:52:36,63.6,508,116,144
6499,10649,562,1078,2026-01-26 17:40:00,2026-01-26 18:39:06,59.1,472,109,
6500,10650,511,1078,2026-01-26 17:47:00,2026-01-26 18:57:54,70.9,567,,159
6501,10651,367,1078,2026-01-26 17:58:00,2026-01-26 19:00:06,62.1,496,120,135
6502,10660,229,1080,2026-01-31 11:14:00,2026-01-31 12:02:00,48.0,88,116,141
6503,10661,481,1080,2026-01-31 10:55:00,2026-01-31 11:33:54,38.9,71,,126
6504,10662,355,1080,2026-01-31 11:07:00,2026-01-31 11:44:00,37.0,67,112,141
6505,10663,367,1080,2026-01-31 10:51:00,2026-01-31 11:43:06,52.1,95,111,136
6506,10666,308,1080,2026-01-31 11:05:00,2026-01-31 11:40:42,35.7,65,96,123
6507,10667,444,1080,2026-01-31 10:59:00,2026-01-31 11:44:18,45.3,83,116,
6508,10668,568,1080,2026-01-31 11:15:00,2026-01-31 11:55:54,40.9,74,,140
6509,10669,487,1080,2026-01-31 10:55:00,2026-01-31 11:42:12,47.2,86,100,129
6510,10671,236,1080,2026-01-31 11:04:00,2026-01-31 11:49:24,45.4,83,94,115
6511,10672,404,1080,2026-01-31 10:51:00,2026-01-31 11:34:48,43.8,80,108,123
6512,10673,379,1080,2026-01-31 10:50:00,2026-01-31 11:40:24,50.4,92,110,124
6513,10675,484,1081,2026-01-26 12:19:00,2026-01-26 13:27:24,68.4,346,130,158
6514,10676,473,1081,2026-01-26 12:07:00,2026-01-26 12:59:54,52.9,268,117,151
6515,10677,271,1081,2026-01-26 12:11:00,2026-01-26 13:13:48,62.8,318,113,145
6516,10678,241,1081,2026-01-26 12:23:00,2026-01-26 13:27:18,64.3,325,122,155
6517,10680,325,1081,2026-01-26 12:14:00,2026-01-26 13:13:06,59.1,299,103,137
6518,10681,457,1081,2026-01-26 12:14:00,2026-01-26 13:19:18,65.3,330,107,135
6519,10682,258,1082,2026-01-30 17:13:00,2026-01-30 18:43:54,90.9,757,120,
6520,10683,506,1082,2026-01-30 17:17:00,2026-01-30 18:44:24,87.4,728,,140
6521,10684,493,1082,2026-01-30 17:12:00,2026-01-30 18:43:30,91.5,762,123,155
6522,10685,404,1082,2026-01-30 17:19:00,2026-01-30 18:40:24,81.4,678,131,151
6523,10686,257,1082,2026-01-30 17:14:00,2026-01-30 18:40:00,86.0,716,132,148
6524,10687,295,1082,2026-01-30 17:27:00,2026-01-30 18:51:36,84.6,705,112,135
6525,10688,333,1082,2026-01-30 17:13:00,2026-01-30 18:44:30,91.5,762,131,166
6526,10690,249,1082,2026-01-30 17:15:00,2026-01-30 18:51:42,96.7,805,120,150
6527,10691,503,1082,2026-01-30 17:17:00,2026-01-30 18:43:24,86.4,720,118,139
6528,10692,422,1082,2026-01-30 17:19:00,2026-01-30 18:46:36,87.6,730,146,173
6529,10693,577,1082,2026-01-30 17:09:00,2026-01-30 18:28:00,79.0,658,,148
6530,10694,457,1082,2026-01-30 17:22:00,2026-01-30 18:48:54,86.9,724,107,120
6531,10696,391,1082,2026-01-30 17:07:00,2026-01-30 18:33:48,86.8,723,108,140
6532,10698,520,1082,2026-01-30 17:17:00,2026-01-30 18:45:24,88.4,736,112,122
6533,10699,595,1082,2026-01-30 17:28:00,2026-01-30 18:47:36,79.6,663,,164
6534,10700,324,1082,2026-01-30 17:27:00,2026-01-30 19:05:18,98.3,819,136,171
6535,10702,313,1083,2026-01-30 18:41:00,2026-01-30 20:12:30,91.5,793,116,149
6536,10703,459,1083,2026-01-30 18:42:00,2026-01-30 20:10:06,88.1,763,119,139
6537,10704,252,1083,2026-01-30 18:27:00,2026-01-30 19:49:24,82.4,714,132,152
6538,10705,316,1083,2026-01-30 18:42:00,2026-01-30 20:14:54,92.9,805,132,154
6539,10707,387,1083,2026-01-30 18:44:00,2026-01-30 20:19:54,95.9,831,134,157
6540,10708,261,1083,2026-01-30 18:38:00,2026-01-30 20:10:18,92.3,799,125,136
6541,10709,294,1083,2026-01-30 18:20:00,2026-01-30 19:49:12,89.2,773,124,159
6542,10710,365,1084,2026-01-27 12:45:00,2026-01-27 14:09:48,84.8,777,106,129
6543,10711,567,1084,2026-01-27 12:39:00,2026-01-27 14:10:42,91.7,840,117,143
6544,10712,304,1084,2026-01-27 12:38:00,2026-01-27 14:08:48,90.8,832,128,139
6545,10713,335,1084,2026-01-27 12:55:00,2026-01-27 14:14:36,79.6,729,144,154
6546,10717,234,1084,2026-01-27 12:58:00,2026-01-27 14:25:00,87.0,797,111,140
6547,10718,372,1084,2026-01-27 12:46:00,2026-01-27 14:16:48,90.8,832,140,164
6548,10719,352,1084,2026-01-27 12:58:00,2026-01-27 14:31:06,93.1,853,133,158
6549,10721,230,1084,2026-01-27 12:59:00,2026-01-27 14:30:36,91.6,839,130,148
6550,10722,392,1084,2026-01-27 12:51:00,2026-01-27 14:14:42,83.7,767,119,142
6551,10723,294,1085,2026-01-31 14:27:00,2026-01-31 16:04:24,97.4,811,120,
6552,10724,541,1085,2026-01-31 14:40:00,2026-01-31 16:19:06,99.1,825,139,161
6553,10725,351,1086,2026-01-31 10:20:00,2026-01-31 11:17:42,57.7,398,129,139
6554,10727,484,1086,2026-01-31 10:20:00,2026-01-31 11:22:06,62.1,428,130,145
6555,10728,240,1086,2026-01-31 10:24:00,2026-01-31 11:21:54,57.9,399,131,159
6556,10729,228,1086,2026-01-31 10:29:00,2026-01-31 11:32:12,63.2,436,115,145
6557,10731,251,1086,2026-01-31 10:40:00,2026-01-31 11:34:48,54.8,378,137,169
6558,10733,284,1086,2026-01-31 10:22:00,2026-01-31 11:23:12,61.2,422,103,130
6559,10734,277,1086,2026-01-31 10:41:00,2026-01-31 11:49:30,68.5,472,115,145
6560,10737,293,1086,2026-01-31 10:43:00,2026-01-31 11:44:24,61.4,423,120,134
6561,10738,363,1086,2026-01-31 10:20:00,2026-01-31 11:15:54,55.9,385,115,150
6562,10739,481,1087,2026-02-01 10:13:00,2026-02-01 11:25:06,72.1,132,104,126
6563,10740,422,1087,2026-02-01 10:15:00,2026-02-01 11:27:42,72.7,133,128,142
6564,10741,598,1087,2026-02-01 10:11:00,2026-02-01 11:31:18,80.3,147,94,113
6565,10742,311,1087,2026-02-01 09:58:00,2026-02-01 11:09:48,71.8,131,117,133
6566,10761,442,1089,2026-01-30 17:13:00,2026-01-30 18:10:18,57.3,343,130,158
6567,10762,407,1089,2026-01-30 17:04:00,2026-01-30 17:49:42,45.7,274,136,161
6568,10764,450,1089,2026-01-30 17:10:00,2026-01-30 18:11:00,61.0,366,127,162
6569,10765,255,1089,2026-01-30 17:01:00,2026-01-30 17:59:42,58.7,352,115,146
6570,10767,573,1089,2026-01-30 17:14:00,2026-01-30 18:15:00,61.0,366,136,166
6571,10769,272,1090,2026-01-29 07:36:00,2026-01-29 08:33:18,57.3,57,,136
6572,10770,477,1090,2026-01-29 07:45:00,2026-01-29 08:44:12,59.2,59,115,127
6573,10772,232,1090,2026-01-29 07:39:00,2026-01-29 08:42:18,63.3,63,112,144
6574,10773,587,1090,2026-01-29 07:35:00,2026-01-29 08:33:36,58.6,58,106,136
6575,10774,308,1090,2026-01-29 07:42:00,2026-01-29 08:42:30,60.5,60,93,116
6576,10775,404,1091,2026-01-26 07:45:00,2026-01-26 08:45:18,60.3,361,,163
6577,10776,380,1091,2026-01-26 07:43:00,2026-01-26 08:40:42,57.7,346,,138
6578,10777,288,1091,2026-01-26 07:46:00,2026-01-26 08:46:48,60.8,364,123,154
6579,10778,479,1091,2026-01-26 07:40:00,2026-01-26 08:31:54,51.9,311,114,138
6580,10779,530,1091,2026-01-26 07:37:00,2026-01-26 08:34:36,57.6,345,105,
6581,10780,480,1091,2026-01-26 07:42:00,2026-01-26 08:41:12,59.2,355,,132
6582,10781,337,1091,2026-01-26 07:37:00,2026-01-26 08:35:48,58.8,352,134,
6583,10782,229,1091,2026-01-26 07:59:00,2026-01-26 09:02:48,63.8,382,130,152
6584,10783,507,1091,2026-01-26 07:51:00,2026-01-26 08:54:42,63.7,382,112,
6585,10784,223,1091,2026-01-26 07:42:00,2026-01-26 08:43:18,61.3,367,124,151
6586,10785,320,1091,2026-01-26 07:46:00,2026-01-26 08:42:42,56.7,340,129,142
6587,10790,430,1092,2026-01-29 17:34:00,2026-01-29 19:31:42,117.7,980,123,150
6588,10791,378,1092,2026-01-29 17:31:00,2026-01-29 19:25:48,114.8,956,135,162
6589,10792,394,1092,2026-01-29 17:22:00,2026-01-29 19:24:12,122.2,1018,126,141
6590,10793,488,1092,2026-01-29 17:28:00,2026-01-29 19:32:12,124.2,1035,133,155
6591,10794,237,1092,2026-01-29 17:23:00,2026-01-29 19:25:24,122.4,1020,139,161
6592,10796,479,1093,2026-01-27 07:29:00,2026-01-27 08:41:36,72.6,1185,,151
6593,10797,530,1093,2026-01-27 07:30:00,2026-01-27 08:38:48,68.8,1123,126,147
6594,10798,562,1093,2026-01-27 07:24:00,2026-01-27 08:47:18,83.3,1360,117,140
6595,10799,466,1093,2026-01-27 07:17:00,2026-01-27 08:29:30,72.5,1184,147,177
6596,10800,519,1093,2026-01-27 07:25:00,2026-01-27 08:37:00,72.0,1176,131,
6597,10802,427,1094,2026-01-27 18:27:00,2026-01-27 19:05:06,38.1,262,130,
6598,10803,484,1094,2026-01-27 18:11:00,2026-01-27 18:47:06,36.1,249,129,148
6599,10804,598,1094,2026-01-27 18:13:00,2026-01-27 18:56:00,43.0,296,101,125
6600,10805,428,1094,2026-01-27 18:21:00,2026-01-27 19:07:12,46.2,318,121,131
6601,10806,319,1094,2026-01-27 18:27:00,2026-01-27 19:13:12,46.2,318,128,
6602,10807,543,1094,2026-01-27 18:24:00,2026-01-27 19:04:24,40.4,278,99,117
6603,10808,526,1094,2026-01-27 18:17:00,2026-01-27 18:59:36,42.6,293,132,149
6604,10809,443,1094,2026-01-27 18:15:00,2026-01-27 19:05:54,50.9,351,122,141
6605,10811,553,1094,2026-01-27 18:20:00,2026-01-27 19:11:48,51.8,357,122,148
6606,10812,249,1094,2026-01-27 18:19:00,2026-01-27 19:01:48,42.8,295,132,161
6607,10813,278,1094,2026-01-27 18:23:00,2026-01-27 19:10:42,47.7,329,107,132
6608,10814,477,1095,2026-01-29 17:45:00,2026-01-29 19:01:18,76.3,635,138,161
6609,10815,493,1095,2026-01-29 17:45:00,2026-01-29 18:55:30,70.5,587,,168
6610,10816,257,1095,2026-01-29 17:36:00,2026-01-29 18:56:30,80.5,670,130,141
6611,10818,503,1095,2026-01-29 17:40:00,2026-01-29 18:45:12,65.2,543,128,158
