ranglijst_id,organisatie_id,medewerker_id,week_startdatum,rang,totaal_punten,activiteiten_bijgewoond,actieve_minuten
3154,7,1505,2025-11-10,14,129,2,149
3155,7,1518,2025-11-10,15,129,2,146
3156,7,1491,2025-11-10,16,128,2,142
3157,7,1475,2025-11-10,17,127,2,138
3158,7,1547,2025-11-10,18,126,2,130
3159,7,1476,2025-11-10,19,123,2,118
3160,7,1516,2025-11-10,20,121,2,108
3161,7,1532,2025-11-17,1,196,3,230
3162,7,1494,2025-11-17,2,193,3,218
3163,7,1475,2025-11-17,3,190,3,201
3164,7,1526,2025-11-17,4,186,3,184
3165,7,1529,2025-11-17,5,186,3,182
3166,7,1480,2025-11-17,6,133,2,168
3167,7,1473,2025-11-17,7,132,2,164
3168,7,1478,2025-11-17,8,132,2,162
3169,7,1476,2025-11-17,9,131,2,156
3170,7,1504,2025-11-17,10,131,2,159
3171,7,1548,2025-11-17,11,128,2,141
3172,7,1552,2025-11-17,12,128,2,141
3173,7,1542,2025-11-17,13,127,2,139
3174,7,1493,2025-11-17,14,123,2,119
3175,7,1551,2025-11-17,15,69,1,97
3176,7,1497,2025-11-17,16,69,1,96
3177,7,1521,2025-11-17,17,69,1,97
3178,7,1541,2025-11-17,18,68,1,93
3179,7,1544,2025-11-17,19,66,1,83
3180,7,1546,2025-11-17,20,64,1,71
3181,7,1494,2025-11-24,1,196,3,233
3182,7,1548,2025-11-24,2,135,2,177
3183,7,1543,2025-11-24,3,133,2,167
3184,7,1483,2025-11-24,4,130,2,150
3185,7,1547,2025-11-24,5,129,2,149
3186,7,1553,2025-11-24,6,128,2,144
3187,7,1532,2025-11-24,7,121,2,107
3188,7,1552,2025-11-24,8,68,1,93
3189,7,1490,2025-11-24,9,68,1,92
3190,7,1493,2025-11-24,10,68,1,93
3191,7,1526,2025-11-24,11,68,1,94
3192,7,1540,2025-11-24,12,67,1,87
3193,7,1533,2025-11-24,13,67,1,85
3194,7,1535,2025-11-24,14,67,1,88
3195,7,1544,2025-11-24,15,66,1,84
3196,7,1478,2025-11-24,16,66,1,80
3197,7,1486,2025-11-24,17,65,1,77
3198,7,1504,2025-11-24,18,65,1,78
3199,7,1515,2025-11-24,19,65,1,75
3200,7,1539,2025-11-24,20,64,1,72
3201,7,1516,2025-12-01,1,195,3,225
3202,7,1489,2025-12-01,2,185,3,178
3203,7,1535,2025-12-01,3,185,3,177
3204,7,1498,2025-12-01,4,182,3,162
3205,7,1551,2025-12-01,5,129,2,148
3206,7,1514,2025-12-01,6,129,2,146
3207,7,1521,2025-12-01,7,127,2,137
3208,7,1484,2025-12-01,8,126,2,130
3209,7,1531,2025-12-01,9,125,2,129
3210,7,1507,2025-12-01,10,120,2,100
3211,7,1504,2025-12-01,11,116,2,82
3212,7,1556,2025-12-01,12,68,1,90
3213,7,1517,2025-12-01,13,68,1,91
3214,7,1520,2025-12-01,14,68,1,90
3215,7,1540,2025-12-01,15,67,1,88
3216,7,1518,2025-12-01,16,67,1,89
3217,7,1483,2025-12-01,17,66,1,80
3218,7,1512,2025-12-01,18,66,1,82
3219,7,1532,2025-12-01,19,66,1,81
3220,7,1497,2025-12-01,20,65,1,77
3221,7,1490,2025-12-08,1,190,3,202
3222,7,1560,2025-12-08,2,186,3,182
3223,7,1518,2025-12-08,3,131,2,159
3224,7,1524,2025-12-08,4,131,2,158
3225,7,1476,2025-12-08,5,130,2,150
3226,7,1480,2025-12-08,6,129,2,147
3227,7,1534,2025-12-08,7,129,2,148
3228,7,1473,2025-12-08,8,127,2,139
3229,7,1510,2025-12-08,9,126,2,133
3230,7,1507,2025-12-08,10,121,2,105
3231,7,1552,2025-12-08,11,117,2,88
3232,7,1478,2025-12-08,12,117,2,88
3233,7,1516,2025-12-08,13,68,1,90
3234,7,1496,2025-12-08,14,67,1,87
3235,7,1525,2025-12-08,15,66,1,81
3236,7,1557,2025-12-08,16,65,1,77
3237,7,1542,2025-12-08,17,64,1,74
3238,7,1553,2025-12-08,18,64,1,74
3239,7,1558,2025-12-08,19,64,1,71
3240,7,1472,2025-12-08,20,64,1,71
3241,7,1534,2025-12-15,1,189,3,195
3242,7,1487,2025-12-15,2,188,3,192
3243,7,1507,2025-12-15,3,128,2,141
3244,7,1547,2025-12-15,4,127,2,139
3245,7,1491,2025-12-15,5,126,2,132
3246,7,1478,2025-12-15,6,124,2,123
3247,7,1554,2025-12-15,7,123,2,118
3248,7,1514,2025-12-15,8,122,2,114
3249,7,1484,2025-12-15,9,65,1,78
3250,7,1542,2025-12-15,10,64,1,72
3251,7,1518,2025-12-15,11,64,1,72
3252,7,1543,2025-12-15,12,63,1,66
3253,7,1556,2025-12-15,13,63,1,68
3254,7,1541,2025-12-15,14,62,1,64
3255,7,1489,2025-12-15,15,62,1,61
3256,7,1502,2025-12-15,16,62,1,63
3257,7,1516,2025-12-15,17,62,1,62
3258,7,1526,2025-12-15,18,62,1,62
3259,7,1531,2025-12-15,19,62,1,61
3260,7,1544,2025-12-15,20,61,1,58
3261,7,1540,2025-12-22,1,174,3,123
3262,7,1560,2025-12-22,2,121,2,107
3263,7,1526,2025-12-22,3,117,2,87
3264,7,1496,2025-12-22,4,116,2,83
3265,7,1555,2025-12-22,5,62,1,64
3266,7,1481,2025-12-22,6,61,1,59
3267,7,1491,2025-12-22,7,61,1,58
3268,7,1512,2025-12-22,8,61,1,55
3269,7,1516,2025-12-22,9,61,1,59
3270,7,1528,2025-12-22,10,61,1,59
3271,7,1515,2025-12-22,11,60,1,54
3272,7,1532,2025-12-22,12,60,1,53
3273,7,1543,2025-12-22,13,59,1,46
3274,7,1549,2025-12-22,14,59,1,45
3275,7,1556,2025-12-22,15,59,1,45
3276,7,1507,2025-12-22,16,59,1,46
3277,7,1535,2025-12-22,17,59,1,46
3278,7,1544,2025-12-22,18,58,1,42
3279,7,1471,2025-12-22,19,58,1,43
3280,7,1484,2025-12-22,20,58,1,44
3281,7,1530,2025-12-29,1,128,2,140
3282,7,1527,2025-12-29,2,66,1,82
3283,7,1480,2025-12-29,3,65,1,75
3284,7,1541,2025-12-29,4,64,1,72
3285,7,1484,2025-12-29,5,64,1,71
3286,7,1475,2025-12-29,6,62,1,62
3287,7,1510,2025-12-29,7,62,1,62
3288,7,1521,2025-12-29,8,62,1,60
3289,7,1528,2025-12-29,9,62,1,61
3290,7,1549,2025-12-29,10,61,1,59
3291,7,1490,2025-12-29,11,61,1,56
3292,7,1512,2025-12-29,12,61,1,59
3293,7,1539,2025-12-29,13,60,1,54
3294,7,1496,2026-01-05,1,259,4,298
3295,7,1560,2026-01-05,2,201,3,258
3296,7,1502,2026-01-05,3,191,3,205
3297,7,1481,2026-01-05,4,189,3,195
3298,7,1493,2026-01-05,5,188,3,190
3299,7,1490,2026-01-05,6,137,2,186
3300,7,1504,2026-01-05,7,136,2,183
3301,7,1526,2026-01-05,8,135,2,177
3302,7,1529,2026-01-05,9,135,2,177
3303,7,1487,2026-01-05,10,134,2,174
3304,7,1473,2026-01-05,11,133,2,165
3305,7,1510,2026-01-05,12,131,2,155
3306,7,1518,2026-01-05,13,131,2,157
3307,7,1556,2026-01-05,14,130,2,153
3308,7,1515,2026-01-05,15,130,2,151
3309,7,1516,2026-01-05,16,130,2,154
3310,7,1554,2026-01-05,17,129,2,147
3311,7,1559,2026-01-05,18,129,2,145
3312,7,1543,2026-01-05,19,126,2,133
3313,7,1475,2026-01-05,20,125,2,128
3314,7,1528,2026-01-12,1,133,2,167
3315,7,1489,2026-01-12,2,131,2,156
3316,7,1481,2026-01-12,3,127,2,139
3317,7,1472,2026-01-12,4,125,2,128
3318,7,1501,2026-01-12,5,125,2,126
3319,7,1491,2026-01-12,6,69,1,96
3320,7,1515,2026-01-12,7,69,1,97
3321,7,1518,2026-01-12,8,69,1,98
3322,7,1551,2026-01-12,9,68,1,92
3323,7,1478,2026-01-12,10,68,1,93
3324,7,1513,2026-01-12,11,68,1,90
3325,7,1526,2026-01-12,12,68,1,92
3326,7,1475,2026-01-12,13,67,1,88
3327,7,1497,2026-01-12,14,66,1,83
3328,7,1490,2026-01-12,15,64,1,74
3329,7,1520,2026-01-12,16,63,1,67
3330,7,1549,2026-01-12,17,62,1,63
3331,7,1505,2026-01-12,18,62,1,60
3332,7,1532,2026-01-12,19,62,1,60
3333,7,1543,2026-01-12,20,61,1,59
3334,7,1525,2026-01-19,1,301,5,257
3335,7,1546,2026-01-19,2,259,4,295
3336,7,1490,2026-01-19,3,252,4,263
3337,7,1552,2026-01-19,4,245,4,225
3338,7,1535,2026-01-19,5,201,3,256
3339,7,1532,2026-01-19,6,198,3,240
3340,7,1478,2026-01-19,7,186,3,183
3341,7,1489,2026-01-19,8,178,3,141
3342,7,1480,2026-01-19,9,140,2,204
3343,7,1553,2026-01-19,10,137,2,186
3344,7,1518,2026-01-19,11,137,2,185
3345,7,1472,2026-01-19,12,136,2,180
3346,7,1476,2026-01-19,13,134,2,172
3347,7,1483,2026-01-19,14,132,2,163
3348,7,1496,2026-01-19,15,132,2,162
3349,7,1541,2026-01-19,16,131,2,156
3350,7,1505,2026-01-19,17,130,2,154
3351,7,1498,2026-01-19,18,129,2,145
3352,7,1515,2026-01-19,19,129,2,146
3353,7,1544,2026-01-19,20,124,2,123
3354,7,1524,2026-01-26,1,126,2,134
3355,7,1542,2026-01-26,2,125,2,127
3356,7,1475,2026-01-26,3,125,2,129
3357,7,1505,2026-01-26,4,124,2,124
3358,7,1540,2026-01-26,5,68,1,93
3359,7,1552,2026-01-26,6,68,1,94
3360,7,1491,2026-01-26,7,68,1,90
3361,7,1494,2026-01-26,8,68,1,90
3362,7,1497,2026-01-26,9,68,1,91
3363,7,1531,2026-01-26,10,68,1,91
3364,7,1496,2026-01-26,11,67,1,88
3365,7,1510,2026-01-26,12,67,1,88
3366,7,1529,2026-01-26,13,67,1,87
3367,7,1481,2026-01-26,14,66,1,84
3368,7,1500,2026-01-26,15,66,1,84
3369,7,1513,2026-01-26,16,60,1,51
3370,7,1487,2026-01-26,17,59,1,47
3371,7,1518,2026-01-26,18,59,1,49
3372,7,1530,2026-01-26,19,59,1,45
3373,7,1548,2026-01-26,20,58,1,43
3374,7,1473,2026-02-02,1,180,3,153
3375,7,1501,2026-02-02,2,122,2,112
3376,7,1529,2026-02-02,3,121,2,105
3377,7,1553,2026-02-02,4,62,1,61
3378,7,1475,2026-02-02,5,62,1,64
3379,7,1514,2026-02-02,6,62,1,60
3380,7,1525,2026-02-02,7,62,1,60
3381,7,1543,2026-02-02,8,61,1,58
3382,7,1548,2026-02-02,9,61,1,58
3383,7,1526,2026-02-02,10,61,1,59
3384,7,1557,2026-02-02,11,60,1,50
3385,7,1507,2026-02-02,12,60,1,53
3386,7,1510,2026-02-02,13,60,1,54
3387,7,1541,2026-02-02,14,59,1,48
3388,7,1542,2026-02-02,15,59,1,48
3389,7,1559,2026-02-02,16,59,1,48
3390,7,1496,2026-02-02,17,59,1,48
3391,7,1517,2026-02-02,18,59,1,48
3392,7,1476,2026-02-02,19,58,1,41
3393,7,1490,2026-02-02,20,58,1,44
3394,7,1530,2026-02-09,1,255,4,275
3395,7,1486,2026-02-09,2,188,3,191
3396,7,1514,2026-02-09,3,188,3,194
3397,7,1484,2026-02-09,4,128,2,140
3398,7,1504,2026-02-09,5,127,2,136
3399,7,1555,2026-02-09,6,126,2,133
3400,7,1543,2026-02-09,7,123,2,118
3401,7,1534,2026-02-09,8,122,2,113
3402,7,1473,2026-02-09,9,121,2,105
3403,7,1479,2026-02-09,10,121,2,107
3404,7,1559,2026-02-09,11,66,1,83
3405,7,1493,2026-02-09,12,65,1,78
3406,7,1507,2026-02-09,13,65,1,76
3407,7,1525,2026-02-09,14,65,1,77
3408,7,1471,2026-02-09,15,64,1,72
3409,7,1472,2026-02-09,16,64,1,73
3410,7,1516,2026-02-09,17,64,1,72
3411,7,1520,2026-02-09,18,64,1,72
3412,7,1542,2026-02-09,19,63,1,69
3413,7,1475,2026-02-09,20,63,1,67
3414,7,1552,2026-02-16,1,192,3,214
3415,7,1481,2026-02-16,2,192,3,211
3416,7,1518,2026-02-16,3,188,3,193
3417,7,1535,2026-02-16,4,136,2,181
3418,7,1491,2026-02-16,5,131,2,158
3419,7,1490,2026-02-16,6,130,2,150
3420,7,1517,2026-02-16,7,128,2,143
3421,7,1527,2026-02-16,8,127,2,138
3422,7,1559,2026-02-16,9,126,2,134
3423,7,1493,2026-02-16,10,126,2,133
3424,7,1546,2026-02-16,11,125,2,125
3425,7,1514,2026-02-16,12,125,2,125
3426,7,1544,2026-02-16,13,124,2,120
3427,7,1476,2026-02-16,14,120,2,101
3428,7,1549,2026-02-16,15,70,1,100
3429,7,1492,2026-02-16,16,70,1,103
3430,7,1551,2026-02-16,17,66,1,80
3431,7,1529,2026-02-16,18,66,1,80
3432,7,1475,2026-02-16,19,65,1,78
3433,7,1480,2026-02-16,20,65,1,79
3434,7,1505,2026-02-23,1,202,3,260
3435,7,1490,2026-02-23,2,140,2,201
3436,7,1498,2026-02-23,3,140,2,203
3437,7,1512,2026-02-23,4,138,2,191
3438,7,1542,2026-02-23,5,137,2,185
3439,7,1552,2026-02-23,6,137,2,189
3440,7,1472,2026-02-23,7,137,2,185
3441,7,1514,2026-02-23,8,136,2,181
3442,7,1559,2026-02-23,9,135,2,179
3443,7,1515,2026-02-23,10,134,2,173
3444,7,1545,2026-02-23,11,130,2,151
3445,7,1500,2026-02-23,12,129,2,147
3446,7,1487,2026-02-23,13,128,2,141
3447,7,1548,2026-02-23,14,127,2,137
3448,7,1553,2026-02-23,15,127,2,139
3449,7,1480,2026-02-23,16,127,2,139
3450,7,1549,2026-02-23,17,126,2,134
3451,7,1525,2026-02-23,18,119,2,98
3452,7,1551,2026-02-23,19,72,1,111
3453,7,1510,2026-02-23,20,70,1,102
3454,7,1479,2026-03-02,1,248,4,240
3455,7,1528,2026-03-02,2,248,4,240
3456,7,1541,2026-03-02,3,191,3,207
3457,7,1491,2026-03-02,4,191,3,208
3458,7,1490,2026-03-02,5,187,3,186
3459,7,1530,2026-03-02,6,187,3,185
3460,7,1532,2026-03-02,7,186,3,182
3461,7,1489,2026-03-02,8,183,3,165
3462,7,1547,2026-03-02,9,182,3,164
3463,7,1480,2026-03-02,10,181,3,159
3464,7,1553,2026-03-02,11,178,3,142
3465,7,1486,2026-03-02,12,133,2,166
3466,7,1560,2026-03-02,13,131,2,157
3467,7,1551,2026-03-02,14,129,2,146
3468,7,1517,2026-03-02,15,127,2,137
3469,7,1518,2026-03-02,16,127,2,136
3470,7,1529,2026-03-02,17,126,2,132
3471,7,1493,2026-03-02,18,124,2,123
3472,7,1557,2026-03-02,19,123,2,117
3473,7,1481,2026-03-02,20,123,2,119
3474,7,1472,2026-03-09,1,321,5,355
3475,7,1500,2026-03-09,2,317,5,335
3476,7,1528,2026-03-09,3,317,5,338
3477,7,1504,2026-03-09,4,261,4,308
3478,7,1476,2026-03-09,5,255,4,278
3479,7,1497,2026-03-09,6,255,4,278
3480,7,1514,2026-03-09,7,243,4,217
3481,7,1505,2026-03-09,8,206,3,283
3482,7,1556,2026-03-09,9,200,3,252
3483,7,1553,2026-03-09,10,199,3,245
3484,7,1559,2026-03-09,11,195,3,227
3485,7,1543,2026-03-09,12,193,3,218
3486,7,1506,2026-03-09,13,193,3,215
3487,7,1551,2026-03-09,14,192,3,212
3488,7,1496,2026-03-09,15,192,3,210
3489,7,1524,2026-03-09,16,192,3,212
3490,7,1473,2026-03-09,17,190,3,203
3491,7,1535,2026-03-09,18,189,3,195
3492,7,1557,2026-03-09,19,182,3,163
3493,7,1490,2026-03-09,20,136,2,183
3494,7,1527,2026-03-16,1,256,4,284
3495,7,1531,2026-03-16,2,203,3,265
3496,7,1501,2026-03-16,3,195,3,225
3497,7,1510,2026-03-16,4,194,3,220
3498,7,1548,2026-03-16,5,182,3,162
3499,7,1483,2026-03-16,6,178,3,140
3500,7,1490,2026-03-16,7,136,2,181
3501,7,1540,2026-03-16,8,135,2,177
3502,7,1504,2026-03-16,9,134,2,172
3503,7,1472,2026-03-16,10,133,2,165
3504,7,1473,2026-03-16,11,130,2,151
3505,7,1484,2026-03-16,12,130,2,152
3506,7,1491,2026-03-16,13,127,2,139
3507,7,1507,2026-03-16,14,127,2,137
3508,7,1551,2026-03-16,15,125,2,128
3509,7,1526,2026-03-16,16,124,2,124
3510,7,1506,2026-03-16,17,122,2,111
3511,7,1517,2026-03-16,18,112,2,60
3512,7,1482,2026-03-16,19,111,2,57
3513,7,1478,2026-03-16,20,68,1,94
3514,7,1543,2026-03-23,1,202,3,261
3515,7,1529,2026-03-23,2,202,3,261
3516,7,1489,2026-03-23,3,201,3,258
3517,7,1482,2026-03-23,4,195,3,226
3518,7,1560,2026-03-23,5,193,3,215
3519,7,1480,2026-03-23,6,193,3,218
3520,7,1527,2026-03-23,7,190,3,203
3521,7,1559,2026-03-23,8,189,3,196
3522,7,1472,2026-03-23,9,188,3,191
3523,7,1546,2026-03-23,10,140,2,200
3524,7,1540,2026-03-23,11,139,2,195
3525,7,1487,2026-03-23,12,139,2,199
3526,7,1488,2026-03-23,13,139,2,197
3527,7,1494,2026-03-23,14,139,2,198
3528,7,1500,2026-03-23,15,137,2,189
3529,7,1496,2026-03-23,16,136,2,184
3530,7,1514,2026-03-23,17,133,2,166
3531,7,1532,2026-03-23,18,133,2,167
3532,7,1481,2026-03-23,19,131,2,157
3533,7,1497,2026-03-23,20,131,2,155
3534,7,1544,2026-03-30,1,123,2,115
3535,7,1487,2026-03-30,2,121,2,106
3536,7,1547,2026-03-30,3,120,2,102
3537,7,1511,2026-03-30,4,119,2,97
3538,7,1521,2026-03-30,5,117,2,88
3539,7,1560,2026-03-30,6,116,2,81
3540,7,1546,2026-03-30,7,115,2,79
3541,7,1518,2026-03-30,8,113,2,69
3542,7,1505,2026-03-30,9,112,2,62
3543,7,1486,2026-03-30,10,63,1,67
3544,7,1507,2026-03-30,11,62,1,61
3545,7,1553,2026-03-30,12,61,1,58
3546,7,1476,2026-03-30,13,61,1,55
3547,7,1482,2026-03-30,14,61,1,55
3548,7,1499,2026-03-30,15,61,1,55
3549,7,1513,2026-03-30,16,60,1,51
3550,7,1528,2026-03-30,17,60,1,52
3551,7,1543,2026-03-30,18,59,1,47
3552,7,1548,2026-03-30,19,59,1,48
3553,7,1490,2026-03-30,20,59,1,45
3554,7,1490,2026-04-06,1,129,2,147
3555,7,1548,2026-04-06,2,125,2,128
3556,7,1543,2026-04-06,3,124,2,120
3557,7,1489,2026-04-06,4,124,2,121
3558,7,1472,2026-04-06,5,120,2,103
3559,7,1524,2026-04-06,6,119,2,99
3560,7,1500,2026-04-06,7,69,1,96
3561,7,1481,2026-04-06,8,68,1,92
3562,7,1535,2026-04-06,9,66,1,81
3563,7,1539,2026-04-06,10,65,1,77
3564,7,1471,2026-04-06,11,65,1,77
3565,7,1504,2026-04-06,12,65,1,75
3566,7,1505,2026-04-06,13,65,1,77
3567,7,1554,2026-04-06,14,64,1,72
3568,7,1476,2026-04-06,15,64,1,70
3569,7,1478,2026-04-06,16,64,1,74
3570,7,1487,2026-04-06,17,64,1,74
3571,7,1515,2026-04-06,18,64,1,73
3572,7,1517,2026-04-06,19,64,1,71
3573,7,1530,2026-04-06,20,64,1,70
3574,7,1475,2026-04-13,1,368,6,341
3575,7,1472,2026-04-13,2,319,5,347
3576,7,1532,2026-04-13,3,315,5,329
3577,7,1509,2026-04-13,4,261,4,306
3578,7,1502,2026-04-13,5,257,4,287
3579,7,1521,2026-04-13,6,257,4,287
3580,7,1518,2026-04-13,7,255,4,279
3581,7,1527,2026-04-13,8,255,4,279
3582,7,1487,2026-04-13,9,208,3,293
3583,7,1553,2026-04-13,10,201,3,258
3584,7,1483,2026-04-13,11,200,3,252
3585,7,1560,2026-04-13,12,199,3,247
3586,7,1542,2026-04-13,13,198,3,241
3587,7,1498,2026-04-13,14,198,3,243
3588,7,1548,2026-04-13,15,190,3,202
3589,7,1557,2026-04-13,16,189,3,198
3590,7,1489,2026-04-13,17,188,3,193
3591,7,1517,2026-04-13,18,182,3,164
3592,7,1551,2026-04-13,19,181,3,159
3593,7,1507,2026-04-13,20,178,3,144
3594,7,1473,2026-04-20,1,262,4,313
3595,7,1489,2026-04-20,2,260,4,301
3596,7,1540,2026-04-20,3,254,4,274
3597,7,1490,2026-04-20,4,249,4,248
3598,7,1502,2026-04-20,5,241,4,209
3599,7,1484,2026-04-20,6,228,4,144
3600,7,1529,2026-04-20,7,202,3,261
3601,7,1509,2026-04-20,8,197,3,239
3602,7,1528,2026-04-20,9,197,3,235
3603,7,1481,2026-04-20,10,195,3,229
3604,7,1554,2026-04-20,11,193,3,219
3605,7,1520,2026-04-20,12,190,3,204
3606,7,1475,2026-04-20,13,189,3,195
3607,7,1546,2026-04-20,14,188,3,194
3608,7,1510,2026-04-20,15,187,3,187
3609,7,1557,2026-04-20,16,184,3,171
3610,7,1476,2026-04-20,17,184,3,170
3611,7,1548,2026-04-20,18,177,3,139
3612,7,1551,2026-04-20,19,175,3,127
3613,7,1507,2026-04-20,20,173,3,117
3614,7,1516,2026-04-27,1,245,4,229
3615,7,1472,2026-04-27,2,190,3,204
3616,7,1548,2026-04-27,3,189,3,195
3617,7,1509,2026-04-27,4,189,3,196
3618,7,1496,2026-04-27,5,187,3,189
3619,7,1479,2026-04-27,6,183,3,169
3620,7,1489,2026-04-27,7,182,3,162
3621,7,1502,2026-04-27,8,177,3,138
3622,7,1486,2026-04-27,9,133,2,165
3623,7,1505,2026-04-27,10,131,2,159
3624,7,1510,2026-04-27,11,131,2,155
3625,7,1482,2026-04-27,12,130,2,151
3626,7,1473,2026-04-27,13,129,2,148
3627,7,1493,2026-04-27,14,129,2,145
3628,7,1515,2026-04-27,15,129,2,149
3629,7,1560,2026-04-27,16,127,2,139
3630,7,1484,2026-04-27,17,126,2,132
3631,7,1475,2026-04-27,18,123,2,115
3632,7,1497,2026-04-27,19,123,2,115
3633,7,1506,2026-04-27,20,121,2,108
3634,8,1672,2025-11-03,1,127,2,138
3635,8,1622,2025-11-03,2,126,2,131
3636,8,1758,2025-11-03,3,121,2,106
3637,8,1637,2025-11-03,4,117,2,88
3638,8,1709,2025-11-03,5,66,1,81
3639,8,1674,2025-11-03,6,65,1,76
3640,8,1673,2025-11-03,7,64,1,70
3641,8,1676,2025-11-03,8,64,1,70
3642,8,1691,2025-11-03,9,64,1,74
3643,8,1710,2025-11-03,10,64,1,71
3644,8,1697,2025-11-03,11,63,1,65
3645,8,1592,2025-11-03,12,62,1,61
3646,8,1605,2025-11-03,13,62,1,60
3647,8,1655,2025-11-03,14,62,1,64
3648,8,1582,2025-11-03,15,61,1,56
3649,8,1640,2025-11-03,16,61,1,59
3650,8,1748,2025-11-03,17,61,1,57
3651,8,1643,2025-11-03,18,60,1,51
3652,8,1634,2025-11-03,19,58,1,44
3653,8,1654,2025-11-03,20,57,1,35
3654,8,1757,2025-11-10,1,122,2,114
3655,8,1737,2025-11-10,2,121,2,109
3656,8,1748,2025-11-10,3,121,2,108
3657,8,1582,2025-11-10,4,62,1,61
3658,8,1590,2025-11-10,5,62,1,60
3659,8,1602,2025-11-10,6,62,1,63
3660,8,1636,2025-11-10,7,62,1,63
3661,8,1577,2025-11-10,8,61,1,55
3662,8,1654,2025-11-10,9,61,1,57
3663,8,1754,2025-11-10,10,61,1,55
3664,8,1623,2025-11-10,11,60,1,52
3665,8,1572,2025-11-10,12,59,1,48
3666,8,1592,2025-11-10,13,59,1,46
3667,8,1658,2025-11-10,14,59,1,45
3668,8,1665,2025-11-10,15,58,1,43
3669,8,1674,2025-11-10,16,58,1,43
3670,8,1686,2025-11-10,17,57,1,39
3671,8,1758,2025-11-17,1,134,2,172
3672,8,1742,2025-11-17,2,129,2,146
3673,8,1596,2025-11-17,3,74,1,124
3674,8,1572,2025-11-17,4,72,1,114
3675,8,1691,2025-11-17,5,72,1,114
3676,8,1636,2025-11-17,6,69,1,96
3677,8,1631,2025-11-17,7,68,1,91
3678,8,1685,2025-11-17,8,65,1,75
3679,8,1674,2025-11-17,9,63,1,68
3680,8,1605,2025-11-17,10,62,1,61
3681,8,1750,2025-11-17,11,62,1,60
3682,8,1577,2025-11-17,12,61,1,57
3683,8,1745,2025-11-17,13,61,1,56
3684,8,1757,2025-11-17,14,61,1,58
3685,8,1729,2025-11-17,15,60,1,51
3686,8,1730,2025-11-17,16,60,1,50
3687,8,1623,2025-11-17,17,59,1,45
3688,8,1658,2025-11-17,18,57,1,37
3689,8,1579,2025-11-24,1,197,3,237
3690,8,1750,2025-11-24,2,136,2,180
3691,8,1747,2025-11-24,3,130,2,151
3692,8,1754,2025-11-24,4,130,2,153
3693,8,1594,2025-11-24,5,123,2,117
3694,8,1697,2025-11-24,6,123,2,119
3695,8,1640,2025-11-24,7,68,1,91
3696,8,1706,2025-11-24,8,68,1,91
3697,8,1589,2025-11-24,9,67,1,86
3698,8,1590,2025-11-24,10,67,1,89
3699,8,1636,2025-11-24,11,67,1,85
3700,8,1665,2025-11-24,12,67,1,86
3701,8,1757,2025-11-24,13,67,1,85
3702,8,1742,2025-11-24,14,66,1,84
3703,8,1655,2025-11-24,15,63,1,66
3704,8,1709,2025-11-24,16,63,1,65
3705,8,1623,2025-11-24,17,62,1,60
3706,8,1646,2025-11-24,18,62,1,64
3707,8,1586,2025-11-24,19,61,1,58
3708,8,1650,2025-11-24,20,61,1,56
3709,8,1697,2025-12-01,1,243,4,216
3710,8,1579,2025-12-01,2,235,4,176
3711,8,1700,2025-12-01,3,186,3,183
3712,8,1748,2025-12-01,4,177,3,137
3713,8,1674,2025-12-01,5,175,3,126
3714,8,1719,2025-12-01,6,137,2,188
3715,8,1750,2025-12-01,7,129,2,146
3716,8,1658,2025-12-01,8,127,2,137
3717,8,1565,2025-12-01,9,126,2,130
3718,8,1665,2025-12-01,10,121,2,107
3719,8,1631,2025-12-01,11,120,2,104
3720,8,1733,2025-12-01,12,120,2,101
3721,8,1596,2025-12-01,13,118,2,93
3722,8,1660,2025-12-01,14,118,2,93
3723,8,1577,2025-12-01,15,117,2,88
3724,8,1737,2025-12-01,16,117,2,87
3725,8,1623,2025-12-01,17,114,2,72
3726,8,1605,2025-12-01,18,70,1,100
3727,8,1758,2025-12-01,19,69,1,98
3728,8,1589,2025-12-01,20,68,1,93
3729,8,1665,2025-12-08,1,183,3,169
3730,8,1697,2025-12-08,2,183,3,169
3731,8,1642,2025-12-08,3,134,2,173
3732,8,1706,2025-12-08,4,134,2,172
3733,8,1628,2025-12-08,5,132,2,163
3734,8,1719,2025-12-08,6,131,2,157
3735,8,1643,2025-12-08,7,130,2,151
3736,8,1700,2025-12-08,8,130,2,152
3737,8,1666,2025-12-08,9,128,2,141
3738,8,1739,2025-12-08,10,128,2,141
3739,8,1691,2025-12-08,11,127,2,135
3740,8,1596,2025-12-08,12,126,2,131
3741,8,1676,2025-12-08,13,124,2,121
3742,8,1571,2025-12-08,14,123,2,117
3743,8,1757,2025-12-08,15,123,2,117
3744,8,1640,2025-12-08,16,122,2,112
3745,8,1577,2025-12-08,17,121,2,109
3746,8,1621,2025-12-08,18,118,2,90
3747,8,1645,2025-12-08,19,118,2,93
3748,8,1673,2025-12-08,20,69,1,99
3749,8,1715,2025-12-15,1,129,2,146
3750,8,1747,2025-12-15,2,126,2,132
3751,8,1742,2025-12-15,3,120,2,103
3752,8,1751,2025-12-15,4,120,2,104
3753,8,1631,2025-12-15,5,119,2,99
3754,8,1596,2025-12-15,6,68,1,94
3755,8,1706,2025-12-15,7,62,1,60
3756,8,1748,2025-12-15,8,60,1,52
3757,8,1582,2025-12-15,9,59,1,45
3758,8,1609,2025-12-15,10,59,1,48
3759,8,1632,2025-12-15,11,59,1,46
